Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,B365CAHH,Last5HomeOver2.5Perc,HST,AST,HomeOver2.5Perc,AwayOver2.5Perc,AvgLast5AwayGoalsScored,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsConceded,MaxC<2.5,MaxC>2.5,AvgAwayGoalsConceded,AvgHomeGoalsScored,Over2.5
2025-04-13,F1,16:15,Le Havre,Rennes,A,A,2024/2025,60.0,1.85,80.0,2,6,70.59,70.59,2.8,1.4,0.4,3.0,2.01,2.01,1.94,0.88,1
2025-04-26,F1,20:05,Lyon,Rennes,H,H,2024/2025,80.0,2.05,100.0,8,4,64.71,70.59,2.6,2.8,1.2,1.6,2.75,1.53,1.94,2.18,1
2025-05-03,F1,18:00,Toulouse,Rennes,H,H,2024/2025,80.0,1.88,60.0,3,6,47.06,70.59,2.0,1.2,1.6,1.8,2.21,1.82,1.94,1.18,1
2025-05-17,F1,20:00,Marseille,Rennes,H,H,2024/2025,100.0,1.93,80.0,10,3,64.71,70.59,2.4,3.2,2.2,1.4,2.9,1.48,1.94,2.41,1
2024-08-17,F1,20:00,Monaco,St Etienne,H,H,2024/2025,0.0,2.0,0.0,6,4,58.82,58.82,0.0,1.0,1.0,0.0,2.91,1.48,2.59,2.24,0
2024-08-31,F1,16:00,Brest,St Etienne,H,H,2024/2025,50.0,2.02,100.0,7,0,52.94,58.82,0.0,2.5,2.5,2.5,2.0,2.01,2.59,1.82,1
2024-09-20,F1,19:45,Nice,St Etienne,H,H,2024/2025,66.67,1.75,50.0,12,2,52.94,58.82,0.0,4.5,4.33,0.5,2.04,1.9,2.59,2.24,1
2024-09-29,F1,16:00,Nantes,St Etienne,D,H,2024/2025,75.0,2.03,66.67,3,3,35.29,58.82,0.5,1.67,3.75,1.33,1.94,2.12,2.59,1.12,1
2024-10-26,F1,16:00,Angers,St Etienne,H,H,2024/2025,80.0,1.99,60.0,8,7,47.06,58.82,0.8,1.4,3.8,2.2,2.0,2.02,2.59,1.06,1
2024-11-10,F1,19:45,Lyon,St Etienne,H,H,2024/2025,80.0,1.88,60.0,7,6,64.71,58.82,0.8,2.2,3.8,1.6,3.15,1.43,2.59,2.18,0
2024-11-30,F1,16:00,Rennes,St Etienne,H,H,2024/2025,80.0,2.01,40.0,9,0,47.06,58.82,0.8,1.6,4.0,1.0,2.0,2.04,2.59,1.47,1
2024-12-13,F1,19:45,Toulouse,St Etienne,H,D,2024/2025,80.0,2.02,40.0,4,2,47.06,58.82,1.0,1.4,2.8,0.8,2.22,1.9,2.59,1.18,1
2025-01-12,F1,19:45,Paris SG,St Etienne,H,H,2024/2025,80.0,2.02,60.0,9,3,76.47,58.82,0.8,2.0,2.8,0.6,4.8,1.22,2.59,2.65,1
2025-01-24,F1,19:45,Auxerre,St Etienne,D,D,2024/2025,60.0,1.95,20.0,5,3,58.82,58.82,0.6,0.8,2.2,0.6,2.03,2.0,2.59,1.41,0
2025-02-01,F1,20:05,Lille,St Etienne,H,D,2024/2025,80.0,1.88,60.0,13,2,58.82,58.82,0.8,2.2,2.8,0.8,2.16,1.82,2.59,1.82,1
2025-02-15,F1,16:00,Marseille,St Etienne,H,H,2024/2025,80.0,2.08,60.0,14,2,64.71,58.82,1.0,3.0,2.8,1.2,3.27,1.39,2.59,2.41,1
2025-03-09,F1,16:15,Le Havre,St Etienne,D,D,2024/2025,60.0,2.08,60.0,7,3,70.59,58.82,1.0,0.8,2.6,2.2,1.98,1.99,2.59,0.88,0
2025-03-16,F1,16:15,Montpellier,St Etienne,A,A,2024/2025,40.0,2.02,60.0,3,6,70.59,58.82,1.2,0.6,2.2,2.6,2.31,1.73,2.59,1.0,0
2025-04-06,F1,14:00,Lens,St Etienne,H,D,2024/2025,40.0,2.01,20.0,5,3,35.29,58.82,1.0,1.2,2.2,1.2,2.53,1.6,2.59,1.12,0
2025-04-26,F1,16:00,Strasbourg,St Etienne,H,D,2024/2025,40.0,1.86,80.0,7,6,70.59,58.82,1.0,2.2,2.0,1.2,2.75,1.51,2.59,1.94,1
2025-05-10,F1,20:00,Reims,St Etienne,A,A,2024/2025,20.0,1.9,20.0,3,4,35.29,58.82,1.2,0.8,1.0,1.2,2.18,1.82,2.59,1.0,0
2022-08-14,F1,16:05,Nice,Strasbourg,D,H,2022/2023,0.0,1.89,0.0,3,5,36.84,57.89,1.0,1.0,1.0,1.0,1.88,2.16,1.74,1.26,0
2022-08-27,F1,16:00,Auxerre,Strasbourg,H,H,2022/2023,0.0,2.07,50.0,3,4,42.11,57.89,0.5,1.5,1.0,1.0,2.05,1.91,1.74,0.95,0
2022-09-04,F1,14:00,Brest,Strasbourg,D,D,2022/2023,0.0,1.8,33.33,2,3,52.63,57.89,0.67,0.67,1.0,3.0,1.94,2.08,1.74,1.26,0
2022-09-17,F1,16:00,Montpellier,Strasbourg,H,H,2022/2023,25.0,1.77,80.0,4,2,68.42,57.89,0.75,1.8,1.25,1.6,1.96,2.0,1.74,1.53,1
2022-10-09,F1,14:00,Angers,Strasbourg,A,A,2022/2023,40.0,1.95,100.0,8,7,73.68,57.89,1.2,1.4,1.4,2.8,1.9,2.13,1.74,1.05,1
2022-10-23,F1,14:00,Toulouse,Strasbourg,D,H,2022/2023,60.0,1.91,80.0,6,5,47.37,57.89,1.4,2.0,1.6,1.8,2.17,1.9,1.74,1.42,1
2022-11-05,F1,16:00,Ajaccio,Strasbourg,H,H,2022/2023,80.0,2.11,60.0,7,5,36.84,57.89,1.8,1.0,2.2,2.0,1.58,2.65,1.74,0.53,1
2022-12-28,F1,20:00,Paris SG,Strasbourg,H,H,2022/2023,100.0,1.91,80.0,6,3,63.16,57.89,1.8,2.8,2.4,1.0,3.44,1.41,1.74,2.37,1
2023-01-14,F1,20:00,Lyon,Strasbourg,A,A,2022/2023,100.0,2.09,20.0,7,6,57.89,57.89,2.0,0.8,2.2,1.0,2.23,1.84,1.74,1.84,1
2023-02-01,F1,20:00,Rennes,Strasbourg,H,H,2022/2023,100.0,2.0,80.0,3,0,68.42,57.89,1.4,2.2,2.4,0.4,1.94,2.05,1.74,2.26,1
2023-02-12,F1,14:00,Lille,Strasbourg,H,H,2022/2023,80.0,1.98,20.0,10,0,68.42,57.89,1.0,1.8,2.4,0.4,2.45,1.74,1.74,2.11,0
2023-02-26,F1,14:00,Clermont,Strasbourg,D,A,2022/2023,60.0,1.99,20.0,4,6,47.37,57.89,0.8,0.6,1.8,1.2,1.67,2.85,1.74,1.05,0
2023-03-12,F1,19:45,Marseille,Strasbourg,D,D,2022/2023,60.0,1.92,80.0,4,9,68.42,57.89,1.0,1.4,1.8,2.0,2.23,1.81,1.74,1.84,1
2023-04-02,F1,16:05,Monaco,Strasbourg,H,A,2022/2023,60.0,1.94,80.0,7,6,68.42,57.89,1.2,2.0,2.4,2.0,2.34,1.77,1.74,1.95,1
2023-04-07,F1,20:00,Lens,Strasbourg,H,H,2022/2023,60.0,1.96,60.0,9,3,68.42,57.89,1.4,1.8,2.2,0.8,2.04,1.94,1.74,2.16,1
2023-04-23,F1,12:00,Reims,Strasbourg,A,A,2022/2023,60.0,2.01,40.0,5,3,52.63,57.89,1.8,1.2,1.8,1.0,2.0,2.06,1.74,1.47,0
2023-05-07,F1,14:00,Nantes,Strasbourg,A,A,2022/2023,60.0,1.96,80.0,5,6,47.37,57.89,2.0,1.2,1.6,2.2,1.73,2.46,1.74,1.05,0
2023-05-21,F1,14:00,Troyes,Strasbourg,D,A,2022/2023,40.0,2.04,40.0,3,5,42.11,57.89,1.8,0.8,1.4,1.8,2.4,1.68,1.74,1.0,0
2023-06-03,F1,20:00,Lorient,Strasbourg,H,H,2022/2023,40.0,1.88,60.0,3,7,63.16,57.89,1.4,1.0,1.0,1.2,2.22,1.75,1.74,1.37,1
2023-08-20,F1,16:05,Monaco,Strasbourg,H,H,2023/2024,100.0,2.03,100.0,4,1,52.94,52.94,0.0,3.0,3.0,0.0,2.53,1.62,1.59,1.76,1
2023-09-03,F1,16:05,Nice,Strasbourg,H,H,2023/2024,50.0,1.87,0.0,6,0,35.29,52.94,0.0,1.0,2.5,0.33,1.81,2.21,1.59,1.24,0
2023-09-24,F1,12:00,Metz,Strasbourg,A,D,2023/2024,33.33,1.65,66.67,1,1,52.94,52.94,0.33,1.33,1.67,1.67,1.76,2.27,1.59,1.0,0
2023-10-21,F1,16:00,Paris SG,Strasbourg,H,H,2023/2024,50.0,2.04,80.0,4,1,82.35,52.94,0.25,2.4,2.0,0.8,3.07,1.51,1.59,2.47,1
2023-10-29,F1,16:05,Rennes,Strasbourg,D,H,2023/2024,40.0,2.08,80.0,3,3,70.59,52.94,0.4,1.8,1.8,1.8,2.13,1.92,1.59,2.0,0
2023-12-01,F1,20:00,Reims,Strasbourg,H,H,2023/2024,40.0,1.95,60.0,4,3,47.06,52.94,0.6,1.2,1.6,1.4,2.0,1.99,1.59,1.12,1
2023-12-07,F1,19:30,Brest,Strasbourg,D,H,2023/2024,40.0,1.91,40.0,3,5,29.41,52.94,0.8,1.6,1.4,1.0,1.78,2.25,1.59,1.47,0
2023-12-17,F1,14:00,Lorient,Strasbourg,A,A,2023/2024,60.0,2.09,80.0,1,9,64.71,52.94,1.0,1.4,1.6,2.0,1.74,2.35,1.59,1.53,1
2024-01-12,F1,20:00,Marseille,Strasbourg,D,H,2023/2024,40.0,1.86,40.0,2,4,52.94,52.94,1.2,1.6,1.2,0.4,1.83,2.17,1.59,1.82,0
2024-01-28,F1,14:00,Clermont,Strasbourg,D,A,2023/2024,40.0,1.83,40.0,6,2,41.18,52.94,1.2,0.6,1.2,1.4,1.81,2.24,1.59,0.82,0
2024-02-10,F1,16:00,Lens,Strasbourg,H,H,2023/2024,40.0,1.9,40.0,6,5,41.18,52.94,1.2,1.8,1.4,1.0,2.0,1.98,1.59,1.59,1
2024-03-03,F1,14:00,Montpellier,Strasbourg,D,D,2023/2024,60.0,2.01,60.0,7,4,47.06,52.94,1.4,1.4,1.6,1.0,2.17,1.9,1.59,1.18,1
2024-03-16,F1,16:00,Nantes,Strasbourg,A,D,2023/2024,60.0,1.82,40.0,2,6,47.06,52.94,1.6,0.4,1.6,2.0,1.73,2.29,1.59,1.0,1
2024-04-07,F1,14:00,Toulouse,Strasbourg,D,D,2023/2024,60.0,1.91,80.0,2,1,64.71,52.94,1.4,1.6,1.4,1.4,1.91,2.13,1.59,1.24,0
2024-04-21,F1,14:00,Lille,Strasbourg,H,H,2023/2024,60.0,2.07,80.0,2,2,52.94,52.94,1.2,2.2,1.4,0.8,1.97,2.02,1.59,2.0,0
2024-05-04,F1,14:00,Le Havre,Strasbourg,H,H,2023/2024,60.0,1.81,20.0,7,3,47.06,52.94,1.2,0.8,1.4,1.0,1.71,2.42,1.59,1.06,1
2024-05-19,F1,20:00,Lyon,Strasbourg,H,H,2023/2024,60.0,1.86,80.0,6,4,58.82,52.94,1.0,2.0,1.4,2.0,3.07,1.45,1.59,1.47,1
2024-08-18,F1,16:00,Montpellier,Strasbourg,D,D,2024/2025,0.0,1.75,0.0,5,4,70.59,47.06,1.0,1.0,1.0,1.0,2.23,1.85,1.41,1.0,0
2024-08-30,F1,19:45,Lyon,Strasbourg,H,D,2024/2025,50.0,2.05,50.0,13,7,64.71,47.06,2.0,2.0,2.5,2.5,2.25,1.82,1.41,2.18,1
2024-09-21,F1,16:00,Lille,Strasbourg,D,D,2024/2025,66.67,1.93,66.67,7,9,58.82,47.06,2.33,2.0,2.67,2.0,2.19,1.82,1.41,1.82,1
2024-10-19,F1,20:00,Paris SG,Strasbourg,H,H,2024/2025,75.0,2.04,100.0,10,8,76.47,47.06,2.25,4.0,3.0,1.0,3.45,1.36,1.41,2.65,1
2024-11-02,F1,20:00,St Etienne,Strasbourg,H,D,2024/2025,60.0,1.86,20.0,3,3,52.94,47.06,1.8,1.2,2.8,1.0,2.32,1.78,1.41,1.41,0
2024-11-24,F1,19:45,Nice,Strasbourg,H,A,2024/2025,80.0,2.06,80.0,5,3,52.94,47.06,1.8,3.0,3.0,1.0,2.28,1.76,1.41,2.24,1
2024-11-30,F1,18:00,Brest,Strasbourg,H,H,2024/2025,80.0,1.83,20.0,8,4,52.94,47.06,1.4,1.6,2.8,0.6,2.0,2.02,1.41,1.82,1
2024-12-15,F1,16:00,Le Havre,Strasbourg,A,A,2024/2025,80.0,1.94,60.0,1,5,70.59,47.06,1.4,0.2,2.2,2.2,1.82,2.14,1.41,0.88,1
2025-01-12,F1,16:15,Toulouse,Strasbourg,A,A,2024/2025,80.0,2.03,40.0,5,2,47.06,47.06,1.4,1.4,1.6,0.8,2.0,2.0,1.41,1.18,1
2025-01-19,F1,19:45,Marseille,Strasbourg,D,A,2024/2025,80.0,2.04,60.0,3,3,64.71,47.06,1.6,2.0,1.4,1.4,2.45,1.62,1.41,2.41,0
2025-02-02,F1,16:15,Rennes,Strasbourg,H,D,2024/2025,60.0,1.96,60.0,3,3,47.06,47.06,1.4,2.0,1.2,0.8,2.01,2.09,1.41,1.47,0
2025-02-16,F1,16:15,Lens,Strasbourg,A,D,2024/2025,40.0,1.89,20.0,0,5,35.29,47.06,1.6,0.8,0.6,1.0,2.26,1.82,1.41,1.12,0
2025-03-02,F1,16:15,Auxerre,Strasbourg,A,D,2024/2025,20.0,1.86,40.0,5,3,58.82,47.06,1.2,1.2,0.6,0.8,2.02,1.97,1.41,1.41,0
2025-03-09,F1,16:15,Nantes,Strasbourg,A,D,2024/2025,0.0,1.73,40.0,2,1,35.29,47.06,1.0,1.2,0.4,1.4,2.06,1.92,1.41,1.12,0
2025-04-06,F1,16:15,Reims,Strasbourg,A,A,2024/2025,0.0,2.07,40.0,7,4,35.29,47.06,1.0,0.8,0.2,1.4,2.0,1.99,1.41,1.0,0
2025-04-19,F1,18:00,Monaco,Strasbourg,D,D,2024/2025,0.0,2.03,80.0,4,2,58.82,47.06,1.0,3.0,0.0,0.4,3.0,1.45,1.41,2.24,0
2025-05-10,F1,20:00,Angers,Strasbourg,H,D,2024/2025,20.0,2.07,40.0,2,3,47.06,47.06,0.8,0.8,0.4,1.6,2.06,1.9,1.41,1.06,1
2022-08-14,F1,14:00,Troyes,Toulouse,A,A,2022/2023,100.0,2.13,100.0,2,4,42.11,68.42,3.0,0.0,0.0,3.0,1.9,2.17,1.58,1.0,1
2022-08-28,F1,12:00,Nantes,Toulouse,H,A,2022/2023,100.0,2.09,50.0,8,3,47.37,68.42,2.0,2.0,1.5,1.0,2.03,1.98,1.58,1.05,1
2022-09-04,F1,14:00,Clermont,Toulouse,H,D,2022/2023,66.67,2.02,33.33,3,4,47.37,68.42,1.33,1.0,1.67,1.67,2.06,1.92,1.58,1.05,0
2022-09-17,F1,20:00,Lille,Toulouse,H,H,2022/2023,75.0,1.96,100.0,4,5,68.42,68.42,1.25,2.0,1.75,2.75,2.45,1.7,1.58,2.11,1
2022-10-07,F1,20:00,Lyon,Toulouse,D,H,2022/2023,60.0,1.88,60.0,8,2,57.89,68.42,1.2,2.4,1.6,0.8,3.17,1.41,1.58,1.84,0
2022-10-28,F1,20:00,Lens,Toulouse,H,D,2022/2023,60.0,1.93,40.0,8,0,68.42,68.42,0.6,2.2,2.2,0.4,2.38,1.74,1.58,2.16,1
2022-11-12,F1,20:00,Rennes,Toulouse,H,H,2022/2023,60.0,2.01,100.0,8,4,68.42,68.42,0.6,3.2,2.0,0.6,2.5,1.68,1.58,2.26,1
2022-12-29,F1,20:00,Marseille,Toulouse,H,H,2022/2023,80.0,1.98,40.0,7,6,68.42,68.42,0.8,1.8,2.8,1.0,2.81,1.55,1.58,1.84,1
2023-01-11,F1,18:00,Auxerre,Toulouse,A,A,2022/2023,80.0,1.82,40.0,4,7,42.11,68.42,1.6,1.0,2.4,2.0,1.99,2.0,1.58,0.95,1
2023-01-29,F1,14:00,Strasbourg,Toulouse,A,D,2022/2023,100.0,2.09,80.0,2,3,52.63,68.42,1.8,1.6,2.4,2.0,2.13,1.88,1.58,1.32,1
2023-02-04,F1,16:00,Paris SG,Toulouse,H,D,2022/2023,100.0,2.02,60.0,5,5,63.16,68.42,2.0,2.4,2.2,0.6,2.82,1.51,1.58,2.37,1
2023-02-26,F1,14:00,Reims,Toulouse,H,H,2022/2023,100.0,1.75,80.0,6,6,52.63,68.42,1.8,2.8,2.4,0.6,2.2,1.82,1.58,1.47,1
2023-03-12,F1,14:00,Angers,Toulouse,A,A,2022/2023,80.0,1.88,60.0,2,5,73.68,68.42,2.0,0.8,1.2,2.0,2.02,1.99,1.58,1.05,0
2023-04-02,F1,14:00,Brest,Toulouse,H,D,2022/2023,80.0,1.98,80.0,7,3,52.63,68.42,1.2,2.0,1.8,1.2,2.08,1.9,1.58,1.26,1
2023-04-09,F1,14:00,Montpellier,Toulouse,A,A,2022/2023,80.0,2.0,80.0,8,8,68.42,68.42,1.2,2.4,1.8,0.8,2.3,1.76,1.58,1.53,1
2023-04-23,F1,14:00,Lorient,Toulouse,A,D,2022/2023,60.0,1.89,20.0,1,4,63.16,68.42,1.2,1.0,1.4,0.4,2.15,1.89,1.58,1.37,0
2023-05-07,F1,14:00,Ajaccio,Toulouse,D,D,2022/2023,40.0,1.85,20.0,2,5,36.84,68.42,1.2,0.0,0.8,1.2,1.81,2.17,1.58,0.53,0
2023-05-21,F1,14:00,Nice,Toulouse,D,D,2022/2023,40.0,2.05,40.0,7,4,36.84,68.42,0.8,0.8,0.8,1.2,2.52,1.64,1.58,1.26,0
2023-06-03,F1,20:00,Monaco,Toulouse,A,D,2022/2023,40.0,1.92,80.0,7,8,68.42,68.42,1.0,1.6,0.4,2.0,4.0,1.32,1.58,1.95,1
2023-08-13,F1,14:00,Nantes,Toulouse,A,H,2023/2024,100.0,1.83,100.0,4,5,47.06,58.82,2.0,1.0,1.0,2.0,2.03,1.95,1.24,1.0,1
2023-08-27,F1,14:00,Strasbourg,Toulouse,H,D,2023/2024,50.0,1.86,50.0,3,1,64.71,58.82,1.0,2.0,1.5,0.5,1.95,2.09,1.24,1.29,0
2023-09-17,F1,16:05,Marseille,Toulouse,D,D,2023/2024,33.33,1.98,33.33,6,3,52.94,58.82,0.67,1.33,1.0,0.33,2.53,1.62,1.24,1.82,0
2023-09-24,F1,14:00,Lens,Toulouse,H,D,2023/2024,50.0,2.02,33.33,7,2,41.18,58.82,0.75,1.0,1.25,1.0,2.18,1.9,1.24,1.59,1
2023-10-08,F1,14:00,Brest,Toulouse,D,A,2023/2024,40.0,1.94,25.0,2,3,29.41,58.82,0.8,1.25,1.2,0.75,1.9,2.07,1.24,1.47,0
2023-10-29,F1,14:00,Montpellier,Toulouse,H,H,2023/2024,40.0,1.89,75.0,6,5,47.06,58.82,0.4,1.5,1.6,1.25,2.12,1.9,1.24,1.18,1
2023-11-12,F1,14:00,Lille,Toulouse,D,H,2023/2024,40.0,2.0,20.0,6,1,52.94,58.82,0.6,1.2,1.4,0.6,2.12,1.9,1.24,2.0,0
2023-11-26,F1,12:00,Nice,Toulouse,H,D,2023/2024,40.0,1.88,0.0,3,3,35.29,58.82,0.6,1.2,1.6,0.0,1.96,2.04,1.24,1.24,0
2023-12-10,F1,16:05,Lyon,Toulouse,H,H,2023/2024,40.0,1.97,60.0,7,6,58.82,58.82,0.4,1.6,1.8,1.6,2.32,1.74,1.24,1.47,1
2024-01-14,F1,14:00,Metz,Toulouse,A,A,2023/2024,40.0,2.07,20.0,2,2,52.94,58.82,0.4,0.6,1.6,0.8,1.66,2.45,1.24,1.0,0
2024-02-04,F1,14:00,Reims,Toulouse,A,A,2023/2024,40.0,1.86,60.0,5,4,47.06,58.82,1.0,1.0,1.4,1.4,1.97,2.03,1.24,1.12,1
2024-02-18,F1,14:00,Monaco,Toulouse,A,A,2023/2024,60.0,2.05,40.0,5,7,52.94,58.82,1.2,1.0,1.4,1.4,2.24,1.83,1.24,1.76,1
2024-03-10,F1,14:00,Le Havre,Toulouse,H,D,2023/2024,60.0,2.1,60.0,4,0,47.06,58.82,1.2,1.6,1.4,1.0,1.65,2.47,1.24,1.06,0
2024-03-31,F1,14:00,Clermont,Toulouse,A,A,2023/2024,60.0,1.89,60.0,5,5,41.18,58.82,1.8,1.0,0.8,2.2,1.92,2.01,1.24,0.82,1
2024-04-13,F1,20:00,Rennes,Toulouse,A,A,2023/2024,80.0,1.86,80.0,4,3,70.59,58.82,2.0,1.8,1.0,1.2,1.97,2.02,1.24,2.0,1
2024-04-28,F1,14:00,Lorient,Toulouse,A,H,2023/2024,80.0,1.73,40.0,5,5,64.71,58.82,1.8,0.4,0.8,2.0,2.01,1.95,1.24,1.53,1
2024-05-12,F1,20:00,Paris SG,Toulouse,A,D,2023/2024,80.0,1.91,80.0,3,5,82.35,58.82,2.0,2.2,0.8,2.0,3.5,1.38,1.24,2.47,1
2024-08-25,F1,16:00,Nice,Toulouse,D,D,2024/2025,0.0,1.85,0.0,4,3,52.94,52.94,1.0,1.0,1.0,1.0,1.83,2.47,1.24,2.24,0
2024-09-22,F1,16:00,Brest,Toulouse,H,H,2024/2025,0.0,2.05,66.67,5,1,52.94,52.94,0.5,2.33,1.5,1.67,1.87,2.25,1.24,1.82,0
2024-10-05,F1,18:00,Lille,Toulouse,H,A,2024/2025,33.33,2.04,75.0,3,3,58.82,52.94,0.67,2.0,1.67,1.75,2.0,2.0,1.24,1.82,1
2024-10-27,F1,16:00,Montpellier,Toulouse,A,A,2024/2025,50.0,2.04,80.0,2,6,70.59,52.94,1.25,1.0,1.25,2.8,2.33,1.71,1.24,1.0,1
2024-11-10,F1,16:00,Rennes,Toulouse,A,A,2024/2025,40.0,2.02,40.0,1,2,47.06,52.94,1.4,1.2,1.0,1.0,1.86,2.13,1.24,1.47,0
2024-11-22,F1,20:00,Paris SG,Toulouse,H,H,2024/2025,60.0,1.78,80.0,8,2,76.47,52.94,1.2,2.8,1.4,0.8,3.14,1.54,1.24,2.65,1
2024-12-07,F1,16:00,Monaco,Toulouse,H,D,2024/2025,60.0,1.9,40.0,5,3,58.82,52.94,1.2,1.4,1.4,0.8,2.2,1.83,1.24,2.24,0
2025-01-05,F1,14:00,Lens,Toulouse,A,D,2024/2025,40.0,2.03,40.0,1,4,35.29,52.94,1.2,1.2,1.0,1.6,1.95,1.99,1.24,1.12,0
2025-01-18,F1,20:05,Lyon,Toulouse,D,D,2024/2025,20.0,2.01,40.0,3,4,64.71,52.94,0.6,1.6,1.0,0.6,2.25,1.75,1.24,2.18,0
2025-02-09,F1,16:15,Auxerre,Toulouse,D,D,2024/2025,40.0,1.7,40.0,3,3,58.82,52.94,0.6,1.0,1.4,1.0,1.86,2.14,1.24,1.41,1
2025-02-23,F1,16:15,Le Havre,Toulouse,A,A,2024/2025,40.0,1.83,80.0,3,5,70.59,52.94,1.4,0.6,1.0,2.6,1.7,2.33,1.24,0.88,1
2025-03-02,F1,16:15,Angers,Toulouse,A,D,2024/2025,60.0,1.84,20.0,1,13,47.06,52.94,2.2,1.0,0.6,1.4,1.68,2.42,1.24,1.06,1
2025-03-16,F1,16:15,Strasbourg,Toulouse,H,A,2024/2025,80.0,1.87,60.0,3,7,70.59,52.94,2.2,1.8,1.0,0.6,1.82,2.14,1.24,1.94,1
2025-04-06,F1,19:45,Marseille,Toulouse,H,D,2024/2025,100.0,1.99,60.0,4,3,64.71,52.94,2.6,2.6,1.6,1.2,2.32,1.71,1.24,2.41,1
2025-04-20,F1,16:15,Reims,Toulouse,H,H,2024/2025,80.0,1.89,20.0,2,6,35.29,52.94,2.2,0.8,1.4,1.0,2.1,1.88,1.24,1.0,0
2025-04-27,F1,16:15,Nantes,Toulouse,D,D,2024/2025,60.0,2.09,20.0,3,3,35.29,52.94,1.4,1.0,1.2,0.6,1.74,2.35,1.24,1.12,0
2025-05-17,F1,20:00,St Etienne,Toulouse,A,A,2024/2025,60.0,2.05,100.0,7,9,52.94,52.94,1.2,1.8,1.6,3.2,2.48,1.61,1.24,1.41,1
2022-08-07,F1,14:00,Montpellier,Troyes,H,D,2022/2023,100.0,1.9,100.0,6,10,68.42,84.21,2.0,3.0,3.0,2.0,1.72,2.33,2.68,1.53,1
2022-08-19,F1,20:00,Lyon,Troyes,H,D,2022/2023,100.0,2.01,100.0,8,1,57.89,84.21,1.5,3.0,3.5,1.0,3.0,1.5,2.68,1.84,1
2022-08-31,F1,18:00,Monaco,Troyes,A,A,2022/2023,100.0,1.83,66.67,6,11,68.42,84.21,2.33,1.33,3.0,3.0,2.92,1.54,2.68,1.95,1
2022-09-09,F1,20:00,Lens,Troyes,H,H,2022/2023,75.0,1.88,75.0,3,2,68.42,84.21,1.75,2.75,2.5,1.25,2.6,1.61,2.68,2.16,0
2022-09-18,F1,14:00,Clermont,Troyes,A,D,2022/2023,80.0,1.97,50.0,2,4,47.37,84.21,2.0,1.0,2.2,2.0,1.9,2.13,2.68,1.05,1
2022-10-09,F1,14:00,Nice,Troyes,H,H,2022/2023,80.0,1.86,40.0,6,6,36.84,84.21,2.0,0.8,2.2,1.6,1.81,2.24,2.68,1.26,1
2022-10-29,F1,16:00,Paris SG,Troyes,H,D,2022/2023,80.0,1.91,40.0,11,5,63.16,84.21,2.4,1.8,2.2,1.0,5.5,1.22,2.68,2.37,1
2022-11-13,F1,14:00,Brest,Troyes,H,D,2022/2023,80.0,1.73,40.0,5,2,52.63,84.21,1.8,0.8,2.2,1.0,2.16,1.82,2.68,1.26,1
2023-01-02,F1,14:00,Strasbourg,Troyes,A,A,2022/2023,100.0,1.88,80.0,7,5,52.63,84.21,2.4,1.2,2.4,2.4,1.97,2.12,2.68,1.32,1
2023-01-15,F1,12:00,Lille,Troyes,H,H,2022/2023,100.0,2.11,40.0,13,2,68.42,84.21,2.0,2.4,3.2,1.2,2.21,1.8,2.68,2.11,1
2023-02-01,F1,18:00,Toulouse,Troyes,H,H,2022/2023,100.0,1.87,40.0,6,3,47.37,84.21,1.8,1.8,3.4,1.2,2.45,1.7,2.68,1.42,1
2023-02-12,F1,14:00,Reims,Troyes,H,H,2022/2023,100.0,1.91,60.0,10,2,52.63,84.21,1.2,2.4,3.4,0.6,2.23,1.78,2.68,1.47,1
2023-02-26,F1,14:00,Ajaccio,Troyes,H,A,2022/2023,100.0,2.07,20.0,6,5,36.84,84.21,1.2,0.6,3.4,1.2,1.66,2.66,2.68,0.53,1
2023-03-12,F1,14:00,Lorient,Troyes,H,H,2022/2023,80.0,1.97,40.0,6,2,63.16,84.21,0.6,1.4,3.4,0.4,2.1,1.9,2.68,1.37,0
2023-04-01,F1,16:00,Auxerre,Troyes,H,D,2022/2023,60.0,1.91,20.0,5,2,42.11,84.21,0.4,0.6,2.6,0.6,1.83,2.31,2.68,0.95,0
2023-04-16,F1,19:45,Marseille,Troyes,H,H,2022/2023,60.0,2.08,80.0,6,2,68.42,84.21,0.4,1.4,2.4,2.0,2.86,1.54,2.68,1.84,1
2023-04-23,F1,14:00,Nantes,Troyes,D,H,2022/2023,60.0,1.75,80.0,9,4,47.37,84.21,0.8,1.2,2.0,2.0,2.23,1.8,2.68,1.05,1
2023-05-14,F1,14:00,Rennes,Troyes,H,H,2022/2023,60.0,1.99,60.0,9,0,68.42,84.21,0.6,2.2,2.4,0.8,3.6,1.35,2.68,2.26,1
2023-05-27,F1,20:00,Angers,Troyes,H,D,2022/2023,80.0,1.92,60.0,5,3,73.68,84.21,0.8,1.2,2.4,1.2,2.76,1.51,2.68,1.05,1
