Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,Last5HomeOver2.5Perc,HST,AST,AvgLast5HomeGoalsScored,AwayOver2.5Perc,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,AvgLast5AwayGoalsScored,AvgLast5HomeGoalsConceded,MaxC>2.5,AS,AvgAwayGoalsScored,Over2.5
2023-12-22,I1,17:30,Empoli,Lazio,A,A,2023/2024,20.0,40.0,7,7,0.8,52.63,31.58,0.8,1.2,2.0,2.22,14,1.37,0
2024-01-07,I1,14:00,Udinese,Lazio,A,A,2023/2024,40.0,80.0,2,2,2.0,52.63,47.37,1.0,1.2,1.6,2.38,7,1.37,1
2024-02-04,I1,17:00,Atalanta,Lazio,H,H,2023/2024,60.0,60.0,5,1,3.0,52.63,68.42,1.4,1.4,0.4,2.33,7,1.37,1
2024-02-10,I1,14:00,Cagliari,Lazio,A,A,2023/2024,60.0,80.0,6,5,1.2,52.63,63.16,1.2,1.8,1.4,2.33,12,1.37,1
2024-02-22,I1,19:45,Torino,Lazio,A,D,2023/2024,60.0,20.0,4,4,1.2,52.63,26.32,1.0,2.0,0.6,2.89,7,1.37,0
2024-02-26,I1,19:45,Fiorentina,Lazio,H,A,2023/2024,80.0,60.0,7,1,2.0,52.63,68.42,1.4,1.8,1.0,2.2,5,1.37,1
2024-03-16,I1,19:45,Frosinone,Lazio,A,D,2023/2024,80.0,80.0,5,7,1.6,52.63,73.68,1.6,2.0,2.2,2.02,22,1.37,1
2024-04-06,I1,17:00,Roma,Lazio,H,H,2023/2024,60.0,60.0,3,1,2.2,52.63,52.63,1.2,1.8,1.2,2.28,11,1.37,0
2024-04-19,I1,17:30,Genoa,Lazio,A,D,2023/2024,40.0,40.0,2,1,1.2,52.63,42.11,1.0,1.4,1.8,2.49,13,1.37,0
2024-05-04,I1,17:00,Monza,Lazio,D,A,2023/2024,60.0,80.0,7,5,1.4,52.63,42.11,1.4,1.4,2.4,1.98,9,1.37,1
2024-05-19,I1,17:00,Inter,Lazio,D,A,2023/2024,40.0,20.0,7,3,1.6,52.63,52.63,1.2,1.4,0.8,1.7,8,1.37,0
2024-08-24,I1,17:30,Udinese,Lazio,H,H,2024/2025,100.0,100.0,3,5,2.0,57.89,52.63,2.0,1.0,1.0,2.3,17,1.47,1
2024-09-22,I1,11:30,Fiorentina,Lazio,H,A,2024/2025,100.0,66.67,5,6,1.33,57.89,63.16,2.0,1.0,1.0,2.16,20,1.47,1
2024-09-29,I1,11:30,Torino,Lazio,A,A,2024/2025,100.0,66.67,7,7,1.33,57.89,15.79,2.0,1.67,1.33,2.35,13,1.47,1
2024-10-19,I1,19:45,Juventus,Lazio,H,D,2024/2025,75.0,20.0,3,1,1.0,57.89,42.11,1.75,1.25,0.2,2.43,2,1.47,0
2024-10-31,I1,19:45,Como,Lazio,A,A,2024/2025,80.0,75.0,2,7,1.75,57.89,47.37,1.6,2.0,2.5,2.07,14,1.47,1
2024-11-10,I1,17:00,Monza,Lazio,A,A,2024/2025,60.0,40.0,2,6,0.8,57.89,47.37,1.2,2.0,1.4,2.36,14,1.47,0
2024-12-01,I1,14:00,Parma,Lazio,H,H,2024/2025,60.0,60.0,4,8,1.4,57.89,52.63,1.4,2.0,1.8,1.8,23,1.47,1
2024-12-08,I1,19:45,Napoli,Lazio,A,D,2024/2025,40.0,40.0,1,3,1.0,57.89,47.37,1.0,1.6,1.0,2.16,7,1.47,0
2024-12-21,I1,19:45,Lecce,Lazio,A,A,2024/2025,60.0,40.0,2,7,1.2,57.89,42.11,1.0,2.0,1.0,1.9,13,1.47,1
2025-01-05,I1,19:45,Roma,Lazio,H,H,2024/2025,40.0,60.0,5,6,2.6,57.89,52.63,1.2,1.0,1.2,2.25,17,1.47,0
2025-01-19,I1,17:00,Verona,Lazio,A,A,2024/2025,60.0,60.0,3,5,0.2,57.89,57.89,1.2,1.4,2.6,2.02,14,1.47,1
2025-02-03,I1,19:45,Cagliari,Lazio,A,A,2024/2025,60.0,60.0,5,6,1.2,57.89,57.89,0.8,1.6,1.4,1.9,11,1.47,1
2025-02-22,I1,14:00,Venezia,Lazio,D,D,2024/2025,60.0,0.0,2,3,0.4,57.89,31.58,0.8,1.4,0.8,1.98,9,1.47,0
2025-03-02,I1,19:45,Milan,Lazio,A,A,2024/2025,60.0,40.0,4,8,1.4,57.89,47.37,0.8,1.4,1.2,1.81,21,1.47,1
2025-03-16,I1,14:00,Bologna,Lazio,H,H,2024/2025,80.0,80.0,7,2,2.8,57.89,47.37,1.4,1.4,0.8,2.42,7,1.47,1
2025-04-06,I1,17:00,Atalanta,Lazio,A,D,2024/2025,60.0,0.0,2,3,0.2,57.89,52.63,1.4,1.0,0.8,1.81,8,1.47,0
2025-04-23,I1,17:30,Genoa,Lazio,A,A,2024/2025,40.0,20.0,4,6,1.2,57.89,42.11,1.2,1.0,0.8,2.45,15,1.47,0
2025-05-04,I1,11:30,Empoli,Lazio,A,A,2024/2025,40.0,40.0,2,3,0.4,57.89,36.84,1.2,1.2,1.8,2.3,9,1.47,0
2025-05-18,I1,19:45,Inter,Lazio,D,H,2024/2025,40.0,60.0,3,4,1.6,57.89,63.16,1.4,1.2,1.0,1.71,12,1.47,1
2022-08-20,I1,19:45,Sassuolo,Lecce,H,H,2022/2023,0.0,0.0,3,1,1.0,26.32,47.37,1.0,0.0,0.0,1.54,7,0.79,0
2022-08-31,I1,19:45,Napoli,Lecce,D,D,2022/2023,0.0,50.0,7,4,2.5,26.32,52.63,1.0,0.5,0.5,1.59,9,0.79,0
2022-09-05,I1,19:45,Torino,Lecce,H,H,2022/2023,0.0,0.0,4,2,0.5,26.32,21.05,1.0,0.33,0.0,2.12,10,0.79,0
2022-09-16,I1,19:45,Salernitana,Lecce,A,A,2022/2023,25.0,75.0,4,4,1.75,26.32,63.16,1.0,0.75,1.25,2.14,13,0.79,1
2022-10-09,I1,19:45,Roma,Lecce,H,D,2022/2023,40.0,50.0,6,3,1.5,26.32,36.84,1.2,0.8,0.5,1.96,6,0.79,1
2022-10-23,I1,14:00,Bologna,Lecce,H,H,2022/2023,40.0,20.0,3,3,1.2,26.32,31.58,1.4,0.8,0.8,2.29,9,0.79,0
2022-11-04,I1,19:45,Udinese,Lecce,D,A,2022/2023,40.0,80.0,5,1,2.2,26.32,52.63,1.4,0.8,1.2,2.04,9,0.79,0
2022-11-12,I1,17:00,Sampdoria,Lecce,A,A,2022/2023,40.0,40.0,2,3,0.2,26.32,31.58,1.2,1.2,2.0,3.2,11,0.79,0
2023-01-08,I1,14:00,Spezia,Lecce,D,D,2022/2023,20.0,60.0,2,4,1.2,26.32,52.63,1.0,0.8,1.4,2.25,15,0.79,0
2023-01-21,I1,14:00,Verona,Lecce,H,H,2022/2023,0.0,40.0,4,3,1.2,26.32,52.63,1.0,0.6,1.2,2.63,9,0.79,0
2023-02-04,I1,14:00,Cremonese,Lecce,A,D,2022/2023,0.0,40.0,3,4,0.6,26.32,42.11,0.6,1.0,1.6,2.63,9,0.79,0
2023-02-19,I1,11:30,Atalanta,Lecce,A,A,2022/2023,20.0,80.0,10,2,2.8,26.32,57.89,0.6,1.2,1.8,1.86,4,0.79,1
2023-03-05,I1,17:00,Inter,Lecce,H,H,2022/2023,20.0,20.0,4,1,1.4,26.32,47.37,1.0,0.8,0.4,1.83,11,0.79,0
2023-03-19,I1,14:00,Fiorentina,Lecce,H,H,2022/2023,20.0,40.0,3,2,1.0,26.32,47.37,1.2,0.8,1.0,2.31,8,0.79,0
2023-04-03,I1,17:30,Empoli,Lecce,H,D,2022/2023,20.0,40.0,7,0,1.0,26.32,42.11,1.0,0.8,1.4,2.57,5,0.79,0
2023-04-23,I1,17:00,Milan,Lecce,H,H,2022/2023,20.0,0.0,5,4,1.2,26.32,52.63,1.4,0.4,0.2,2.36,9,0.79,0
2023-05-03,I1,17:00,Juventus,Lecce,H,H,2022/2023,20.0,60.0,4,5,2.2,26.32,47.37,1.6,0.2,1.2,2.58,14,0.79,1
2023-05-12,I1,19:45,Lazio,Lecce,D,D,2022/2023,40.0,40.0,6,4,1.4,26.32,52.63,1.6,0.6,0.8,2.35,13,0.79,1
2023-05-28,I1,14:00,Monza,Lecce,A,D,2022/2023,40.0,20.0,1,1,1.2,26.32,42.11,1.4,0.8,1.2,2.47,9,0.79,0
2023-08-27,I1,17:30,Fiorentina,Lecce,D,H,2023/2024,100.0,100.0,4,2,2.0,36.84,68.42,2.0,2.0,2.0,2.05,6,0.79,1
2023-09-17,I1,14:00,Monza,Lecce,D,D,2023/2024,50.0,0.0,6,3,1.5,36.84,42.11,1.5,1.5,0.5,2.24,4,0.79,0
2023-09-26,I1,19:45,Juventus,Lecce,H,D,2023/2024,33.33,33.33,5,0,1.67,36.84,26.32,1.33,1.0,0.67,2.0,2,0.79,0
2023-10-23,I1,17:30,Udinese,Lecce,D,D,2023/2024,25.0,40.0,6,1,0.6,36.84,47.37,1.25,1.0,1.6,2.38,12,0.79,0
2023-11-05,I1,17:00,Roma,Lecce,H,D,2023/2024,40.0,60.0,5,4,2.6,36.84,52.63,1.4,1.0,0.6,2.26,15,0.79,1
2023-11-27,I1,17:30,Verona,Lecce,D,D,2023/2024,40.0,60.0,11,5,0.8,36.84,57.89,1.4,1.0,1.8,2.7,14,0.79,1
2023-12-11,I1,17:30,Empoli,Lecce,D,D,2023/2024,40.0,40.0,6,5,1.0,36.84,31.58,1.4,1.0,1.6,2.32,14,0.79,0
2023-12-23,I1,17:00,Inter,Lecce,H,H,2023/2024,40.0,40.0,8,5,2.2,36.84,52.63,1.6,1.0,0.4,1.94,11,0.79,0
2023-12-30,I1,11:30,Atalanta,Lecce,H,D,2023/2024,40.0,80.0,4,2,2.0,36.84,68.42,1.6,0.8,1.4,1.86,15,0.79,0
2024-01-14,I1,11:30,Lazio,Lecce,H,D,2023/2024,20.0,20.0,2,3,1.0,36.84,26.32,1.4,0.6,0.6,2.29,11,0.79,0
2024-01-28,I1,11:30,Genoa,Lecce,H,A,2023/2024,20.0,20.0,7,5,1.0,36.84,42.11,1.4,0.4,0.8,2.84,19,0.79,1
2024-02-11,I1,14:00,Bologna,Lecce,H,H,2023/2024,40.0,40.0,6,3,2.4,36.84,36.84,2.0,0.2,0.6,2.29,14,0.79,1
2024-02-16,I1,18:00,Torino,Lecce,H,D,2023/2024,40.0,20.0,4,4,1.4,36.84,26.32,2.0,0.2,0.2,2.61,8,0.79,0
2024-03-03,I1,14:00,Frosinone,Lecce,D,H,2023/2024,40.0,80.0,7,4,1.6,36.84,73.68,2.0,0.4,2.2,2.0,11,0.79,0
2024-03-16,I1,17:00,Salernitana,Lecce,A,A,2023/2024,40.0,60.0,6,4,0.6,36.84,68.42,1.8,0.6,2.0,2.2,17,0.79,0
2024-04-06,I1,14:00,Milan,Lecce,H,H,2023/2024,40.0,40.0,8,7,1.6,36.84,52.63,2.0,0.4,0.6,1.75,12,0.79,1
2024-04-21,I1,11:30,Sassuolo,Lecce,A,A,2023/2024,40.0,60.0,3,8,1.2,36.84,47.37,1.2,1.0,2.6,2.13,14,0.79,1
2024-05-05,I1,11:30,Cagliari,Lecce,D,H,2023/2024,40.0,60.0,3,3,2.0,36.84,63.16,1.0,1.2,1.4,2.43,16,0.79,0
2024-05-26,I1,17:00,Napoli,Lecce,D,D,2023/2024,40.0,60.0,5,0,0.8,36.84,63.16,0.8,1.0,1.8,1.55,10,0.79,0
2024-08-24,I1,19:45,Inter,Lecce,H,H,2024/2025,0.0,0.0,3,4,2.0,36.84,63.16,2.0,0.0,0.0,1.65,10,0.74,0
2024-09-15,I1,14:00,Torino,Lecce,D,D,2024/2025,0.0,50.0,0,6,1.0,36.84,15.79,1.0,0.0,0.5,2.48,20,0.74,0
2024-09-27,I1,19:45,Milan,Lecce,H,H,2024/2025,33.33,100.0,6,7,3.0,36.84,47.37,1.67,0.0,0.67,1.51,16,0.74,1
2024-10-05,I1,14:00,Udinese,Lecce,H,D,2024/2025,25.0,50.0,4,3,1.5,36.84,52.63,1.5,0.0,1.0,2.47,9,0.74,0
2024-10-26,I1,14:00,Napoli,Lecce,H,D,2024/2025,20.0,60.0,8,2,2.2,36.84,47.37,1.4,0.0,0.4,1.86,11,0.74,0
2024-11-02,I1,14:00,Bologna,Lecce,H,D,2024/2025,20.0,0.0,4,0,0.8,36.84,47.37,1.2,0.0,0.6,2.29,6,0.74,0
2024-11-25,I1,19:45,Venezia,Lecce,A,D,2024/2025,20.0,40.0,6,2,1.2,36.84,31.58,1.2,0.2,1.4,2.29,7,0.74,0
2024-12-07,I1,19:45,Roma,Lecce,H,D,2024/2025,20.0,40.0,9,1,1.4,36.84,52.63,1.4,0.4,1.4,2.23,3,0.74,1
2024-12-30,I1,17:30,Como,Lecce,H,D,2024/2025,20.0,20.0,8,1,1.2,36.84,47.37,1.6,0.4,1.6,2.05,11,0.74,0
2025-01-11,I1,14:00,Empoli,Lecce,A,A,2024/2025,40.0,40.0,5,6,0.8,36.84,36.84,1.6,1.0,1.4,2.47,14,0.74,1
2025-01-19,I1,14:00,Cagliari,Lecce,H,A,2024/2025,60.0,60.0,7,2,1.6,36.84,57.89,2.2,1.2,1.6,2.13,7,0.74,1
2025-01-31,I1,19:45,Parma,Lecce,A,D,2024/2025,80.0,80.0,7,3,1.8,36.84,52.63,2.4,1.6,1.8,2.08,6,0.74,1
2025-02-16,I1,14:00,Monza,Lecce,D,D,2024/2025,60.0,60.0,3,5,0.8,36.84,47.37,1.6,1.4,1.2,2.6,19,0.74,0
2025-02-28,I1,19:45,Fiorentina,Lecce,H,H,2024/2025,60.0,40.0,3,3,1.4,36.84,63.16,1.4,1.4,0.8,2.56,8,0.74,0
2025-03-14,I1,19:45,Genoa,Lecce,H,H,2024/2025,60.0,20.0,2,2,1.6,36.84,42.11,1.6,1.0,0.4,2.63,15,0.74,1
2025-04-12,I1,19:45,Juventus,Lecce,H,H,2024/2025,60.0,40.0,7,3,1.2,36.84,42.11,1.2,1.0,1.0,1.99,14,0.74,1
2025-04-27,I1,19:45,Atalanta,Lecce,D,A,2024/2025,40.0,0.0,6,3,0.6,36.84,52.63,1.2,0.6,0.8,1.69,10,0.74,0
2025-05-11,I1,14:00,Verona,Lecce,D,D,2024/2025,40.0,20.0,2,3,0.4,36.84,57.89,1.4,0.8,1.0,2.86,11,0.74,0
2025-05-25,I1,19:45,Lazio,Lecce,A,A,2024/2025,40.0,20.0,7,3,1.0,36.84,63.16,1.2,1.0,1.2,1.68,9,0.74,0
2022-08-21,I1,19:45,Atalanta,Milan,D,H,2022/2023,0.0,0.0,2,7,1.0,52.63,57.89,1.0,1.0,1.0,1.79,18,1.21,0
2022-08-30,I1,17:30,Sassuolo,Milan,D,D,2022/2023,0.0,0.0,3,2,0.5,52.63,47.37,0.5,0.5,0.0,1.59,10,1.21,0
2022-09-10,I1,19:45,Sampdoria,Milan,A,A,2022/2023,33.33,25.0,4,4,0.5,52.63,31.58,0.67,1.0,1.25,1.95,15,1.21,1
2022-10-01,I1,19:45,Empoli,Milan,A,D,2022/2023,50.0,50.0,4,6,0.75,52.63,42.11,0.75,1.5,1.5,1.84,19,1.21,1
2022-10-16,I1,19:45,Verona,Milan,A,D,2022/2023,60.0,80.0,5,6,1.2,52.63,52.63,0.8,1.6,2.2,1.78,16,1.21,1
2022-10-30,I1,19:45,Torino,Milan,H,H,2022/2023,80.0,20.0,4,1,0.8,52.63,21.05,1.0,1.6,0.8,2.25,12,1.21,1
2022-11-08,I1,19:45,Cremonese,Milan,D,D,2022/2023,80.0,40.0,1,5,0.2,52.63,42.11,1.0,1.6,1.8,1.95,16,1.21,0
2023-01-04,I1,11:30,Salernitana,Milan,A,A,2022/2023,80.0,80.0,1,10,1.4,52.63,63.16,1.0,1.6,1.4,1.74,16,1.21,1
2023-01-14,I1,17:00,Lecce,Milan,D,H,2022/2023,80.0,60.0,3,5,1.4,52.63,36.84,1.2,1.4,1.2,2.13,12,1.21,1
2023-01-24,I1,19:45,Lazio,Milan,H,H,2022/2023,80.0,60.0,5,3,1.6,52.63,52.63,1.8,1.0,1.0,2.09,10,1.21,1
2023-02-05,I1,19:45,Inter,Milan,H,H,2022/2023,60.0,20.0,4,0,1.8,52.63,47.37,1.6,0.8,0.4,2.32,4,1.21,0
2023-02-18,I1,17:00,Monza,Milan,A,A,2022/2023,60.0,60.0,5,8,1.6,52.63,42.11,1.6,1.0,1.2,2.16,14,1.21,0
2023-03-04,I1,19:45,Fiorentina,Milan,H,D,2022/2023,60.0,60.0,8,6,1.2,52.63,47.37,1.8,0.8,1.2,2.28,8,1.21,1
2023-03-18,I1,19:45,Udinese,Milan,H,H,2022/2023,60.0,80.0,5,6,1.8,52.63,52.63,2.0,0.6,1.6,2.2,10,1.21,1
2023-04-02,I1,19:45,Napoli,Milan,A,A,2022/2023,60.0,60.0,4,8,1.4,52.63,52.63,1.2,1.4,1.2,2.25,14,1.21,1
2023-04-15,I1,14:00,Bologna,Milan,D,D,2022/2023,60.0,20.0,2,5,1.0,52.63,31.58,1.2,1.6,0.4,2.67,19,1.21,0
2023-04-29,I1,17:00,Roma,Milan,D,D,2022/2023,60.0,60.0,1,1,2.2,52.63,36.84,1.4,1.6,1.0,2.8,11,1.21,0
2023-05-13,I1,17:00,Spezia,Milan,H,D,2022/2023,40.0,40.0,4,3,1.0,52.63,52.63,1.4,1.4,1.4,2.19,14,1.21,0
2023-05-28,I1,19:45,Juventus,Milan,A,A,2022/2023,20.0,20.0,3,3,1.0,52.63,47.37,0.8,1.4,0.6,2.18,9,1.21,0
2023-08-21,I1,19:45,Bologna,Milan,A,A,2023/2024,0.0,0.0,5,6,0.0,78.95,36.84,0.0,2.0,2.0,2.13,10,2.0,0
2023-09-01,I1,19:45,Roma,Milan,A,A,2023/2024,50.0,100.0,2,4,1.5,78.95,52.63,0.5,2.0,2.0,2.58,9,2.0,1
2023-09-16,I1,17:00,Inter,Milan,H,H,2023/2024,66.67,66.67,7,2,3.67,78.95,52.63,2.0,1.67,0.33,1.93,9,2.0,1
2023-09-27,I1,17:30,Cagliari,Milan,A,A,2023/2024,75.0,33.33,6,6,0.33,78.95,63.16,1.75,2.0,1.67,2.37,17,2.0,1
2023-10-07,I1,19:45,Genoa,Milan,A,D,2023/2024,60.0,75.0,1,3,1.75,78.95,42.11,1.4,1.8,2.0,2.35,12,2.0,0
2023-10-29,I1,19:45,Napoli,Milan,D,A,2023/2024,80.0,80.0,4,6,2.0,78.95,63.16,1.8,1.8,1.6,2.04,20,2.0,1
2023-11-11,I1,14:00,Lecce,Milan,D,A,2023/2024,80.0,40.0,5,6,0.8,78.95,36.84,2.0,1.8,1.6,2.27,10,2.0,1
2023-12-09,I1,17:00,Atalanta,Milan,H,D,2023/2024,80.0,60.0,7,4,1.4,78.95,68.42,1.6,2.0,1.2,2.13,14,2.0,1
2023-12-22,I1,19:45,Salernitana,Milan,D,D,2023/2024,80.0,80.0,7,9,1.4,78.95,68.42,1.8,1.8,1.8,1.72,21,2.0,1
2024-01-07,I1,11:30,Empoli,Milan,A,A,2023/2024,100.0,60.0,2,6,0.8,78.95,31.58,1.8,2.2,2.6,1.84,13,2.0,1
2024-01-20,I1,19:45,Udinese,Milan,A,D,2023/2024,100.0,100.0,6,7,2.2,78.95,47.37,1.8,2.4,2.0,1.95,15,2.0,1
2024-02-03,I1,17:00,Frosinone,Milan,A,D,2023/2024,100.0,80.0,4,5,1.6,78.95,73.68,1.8,2.6,1.8,1.72,13,2.0,1
2024-02-18,I1,19:45,Monza,Milan,H,H,2023/2024,100.0,40.0,6,6,1.2,78.95,42.11,2.0,2.6,1.6,2.06,16,2.0,1
2024-03-01,I1,19:45,Lazio,Milan,A,D,2023/2024,80.0,40.0,3,5,1.0,78.95,26.32,1.6,2.4,0.8,2.18,14,2.0,0
2024-03-17,I1,14:00,Verona,Milan,A,A,2023/2024,80.0,60.0,4,6,1.4,78.95,57.89,1.8,2.4,1.4,2.02,18,2.0,1
2024-03-30,I1,19:45,Fiorentina,Milan,A,D,2023/2024,80.0,80.0,7,10,2.0,78.95,68.42,1.6,2.2,1.4,1.96,14,2.0,1
2024-04-14,I1,14:00,Sassuolo,Milan,D,H,2023/2024,80.0,60.0,5,7,1.6,78.95,47.37,1.8,2.2,2.6,1.7,23,2.0,1
2024-04-27,I1,17:00,Juventus,Milan,D,D,2023/2024,60.0,40.0,7,0,1.2,78.95,26.32,1.0,1.8,0.8,2.05,9,2.0,0
2024-05-18,I1,19:45,Torino,Milan,H,H,2023/2024,80.0,20.0,5,4,0.8,78.95,26.32,1.6,1.8,0.2,2.27,16,2.0,1
2024-08-24,I1,17:30,Parma,Milan,H,H,2024/2025,100.0,50.0,5,5,1.5,73.68,52.63,2.0,1.0,1.0,1.63,17,1.63,1
2024-08-31,I1,19:45,Lazio,Milan,D,A,2024/2025,100.0,100.0,5,4,2.5,73.68,63.16,2.0,1.5,1.5,1.91,10,1.63,1
2024-09-22,I1,19:45,Inter,Milan,A,D,2024/2025,100.0,66.67,4,8,2.33,73.68,63.16,1.67,1.67,0.67,1.78,16,1.63,1
2024-10-06,I1,19:45,Fiorentina,Milan,H,H,2024/2025,100.0,75.0,3,8,1.5,73.68,63.16,1.75,1.5,1.0,1.72,16,1.63,1
2024-11-02,I1,19:45,Monza,Milan,A,A,2024/2025,80.0,40.0,2,7,1.0,73.68,47.37,1.4,1.4,1.4,1.99,18,1.63,0
2024-11-09,I1,17:00,Cagliari,Milan,D,A,2024/2025,80.0,60.0,7,6,1.2,73.68,57.89,1.6,1.8,2.6,1.67,13,1.63,1
2024-12-06,I1,19:45,Atalanta,Milan,H,D,2024/2025,80.0,80.0,8,2,3.4,73.68,52.63,1.6,1.6,0.8,1.86,6,1.63,1
2024-12-20,I1,19:45,Verona,Milan,A,D,2024/2025,60.0,80.0,2,6,0.8,73.68,57.89,1.4,1.4,3.0,1.82,14,1.63,0
2025-01-14,I1,17:30,Como,Milan,A,D,2024/2025,60.0,20.0,4,6,1.2,73.68,47.37,1.2,1.6,1.0,1.88,12,1.63,1
2025-01-18,I1,17:00,Juventus,Milan,H,D,2024/2025,60.0,60.0,6,3,2.0,73.68,42.11,1.6,1.4,1.2,2.33,13,1.63,0
2025-02-08,I1,17:00,Empoli,Milan,A,D,2024/2025,40.0,40.0,0,5,0.6,73.68,36.84,1.0,1.2,1.8,1.78,16,1.63,0
2025-02-22,I1,17:00,Torino,Milan,H,H,2024/2025,40.0,20.0,3,8,1.2,73.68,15.79,1.0,1.2,0.6,1.95,26,1.63,1
2025-02-27,I1,19:45,Bologna,Milan,H,A,2024/2025,60.0,80.0,4,4,2.4,73.68,47.37,1.4,1.2,1.2,2.06,8,1.63,1
2025-03-08,I1,17:00,Lecce,Milan,A,H,2024/2025,60.0,40.0,3,9,0.4,73.68,42.11,1.6,1.4,1.6,2.01,16,1.63,1
2025-03-30,I1,19:45,Napoli,Milan,H,H,2024/2025,80.0,60.0,3,4,1.6,73.68,47.37,1.6,1.6,1.0,1.97,17,1.63,1
2025-04-11,I1,19:45,Udinese,Milan,A,A,2024/2025,100.0,60.0,5,7,1.4,73.68,52.63,1.6,2.0,1.4,1.92,14,1.63,1
2025-04-27,I1,11:30,Venezia,Milan,A,A,2024/2025,80.0,0.0,2,2,0.2,73.68,31.58,1.2,2.2,0.6,1.7,12,1.63,0
2025-05-05,I1,19:45,Genoa,Milan,A,D,2024/2025,80.0,40.0,4,5,1.0,73.68,42.11,1.0,2.4,1.2,1.88,10,1.63,1
2025-05-18,I1,19:45,Roma,Milan,H,D,2024/2025,80.0,20.0,6,3,1.4,73.68,52.63,1.2,2.0,0.4,1.82,12,1.63,1
2022-08-21,I1,17:30,Napoli,Monza,H,H,2022/2023,100.0,100.0,5,1,4.0,47.37,52.63,4.0,0.0,0.0,1.48,4,1.21,1
2022-08-30,I1,19:45,Roma,Monza,H,H,2022/2023,100.0,50.0,7,1,2.0,47.37,36.84,3.5,0.0,0.0,1.6,13,1.21,1
2022-09-11,I1,14:00,Lecce,Monza,D,A,2022/2023,66.67,33.33,3,1,1.0,47.37,36.84,2.67,0.33,1.33,2.13,2,1.21,0
2022-10-02,I1,14:00,Sampdoria,Monza,A,A,2022/2023,75.0,40.0,1,6,0.4,47.37,31.58,2.0,1.0,1.6,2.07,13,1.21,1
2022-10-15,I1,14:00,Empoli,Monza,H,H,2022/2023,60.0,40.0,5,4,0.8,47.37,42.11,1.8,0.8,1.2,1.99,16,1.21,0
2022-10-22,I1,17:00,Milan,Monza,H,H,2022/2023,60.0,60.0,7,6,2.4,47.37,52.63,1.8,1.0,1.0,1.79,16,1.21,1
2022-11-10,I1,19:45,Lazio,Monza,H,D,2022/2023,40.0,40.0,4,0,1.6,47.37,52.63,1.4,1.0,0.6,2.04,8,1.21,0
2023-01-04,I1,17:30,Fiorentina,Monza,D,H,2022/2023,40.0,60.0,6,3,1.6,47.37,47.37,1.4,1.0,2.0,2.12,10,1.21,0
2023-01-14,I1,14:00,Cremonese,Monza,A,A,2022/2023,40.0,20.0,7,3,0.4,47.37,42.11,1.8,1.0,1.0,2.24,8,1.21,1
2023-01-29,I1,14:00,Juventus,Monza,A,A,2022/2023,40.0,40.0,8,3,1.8,47.37,47.37,1.6,1.4,1.0,2.04,3,1.21,0
2023-02-12,I1,14:00,Bologna,Monza,A,A,2022/2023,20.0,40.0,3,4,1.4,47.37,31.58,0.8,1.4,0.8,2.31,5,1.21,0
2023-02-26,I1,14:00,Salernitana,Monza,H,D,2022/2023,40.0,40.0,5,3,0.8,47.37,63.16,1.2,1.4,1.6,2.16,14,1.21,1
2023-03-12,I1,14:00,Verona,Monza,D,D,2022/2023,40.0,20.0,3,3,1.0,47.37,52.63,1.2,1.4,1.0,2.47,9,1.21,0
2023-04-08,I1,11:30,Udinese,Monza,D,H,2022/2023,40.0,80.0,5,5,2.0,47.37,52.63,1.2,1.2,1.6,2.2,12,1.21,1
2023-04-15,I1,19:45,Inter,Monza,A,D,2022/2023,40.0,20.0,6,2,1.0,47.37,47.37,1.2,1.0,0.8,1.94,7,1.21,0
2023-04-28,I1,19:45,Spezia,Monza,A,A,2022/2023,40.0,40.0,4,4,0.6,47.37,52.63,1.2,1.2,1.4,2.28,8,1.21,0
2023-05-07,I1,14:00,Torino,Monza,D,D,2022/2023,20.0,40.0,5,8,0.6,47.37,21.05,0.8,1.4,1.8,2.45,10,1.21,0
2023-05-19,I1,19:45,Sassuolo,Monza,A,H,2022/2023,40.0,40.0,4,5,1.2,47.37,47.37,0.8,1.6,1.0,1.76,16,1.21,1
2023-06-04,I1,20:00,Atalanta,Monza,H,H,2022/2023,40.0,80.0,10,4,2.8,47.37,57.89,1.4,1.6,1.6,1.56,8,1.21,1
2023-08-19,I1,19:45,Inter,Monza,H,H,2023/2024,0.0,0.0,3,2,2.0,36.84,52.63,2.0,0.0,0.0,1.63,12,0.84,0
2023-09-02,I1,19:45,Atalanta,Monza,H,H,2023/2024,50.0,100.0,8,2,3.0,36.84,68.42,2.5,0.0,0.0,1.71,8,0.84,1
2023-09-23,I1,19:45,Lazio,Monza,D,D,2023/2024,33.33,0.0,1,4,0.5,36.84,26.32,2.0,0.33,1.0,1.81,16,0.84,0
2023-10-02,I1,17:30,Sassuolo,Monza,A,D,2023/2024,25.0,50.0,7,4,1.75,36.84,47.37,1.5,0.5,1.5,1.68,13,0.84,0
2023-10-22,I1,11:30,Roma,Monza,H,D,2023/2024,20.0,60.0,4,4,2.6,36.84,52.63,1.4,0.4,0.8,2.0,11,0.84,0
2023-11-05,I1,11:30,Verona,Monza,A,A,2023/2024,40.0,60.0,5,6,0.8,36.84,57.89,1.2,1.0,1.6,2.35,12,0.84,1
