Date,Div,Time,HomeTeam,AwayTeam,FTR,Season,Last5HomeOver2.5Perc,Last5AwayOver2.5Count,Last5AwayOver2.5Perc,Last5HomeOver2.5Count,AvgLast5HomeGoalsScored,AwayOver2.5Perc,HomeOver2.5Perc,AvgLast5AwayGoalsScored,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsConceded,MaxC>2.5,B365CAHH,AvgHomeGoalsScored,AvgAwayGoalsScored,AvgAHH,Over2.5
2023-09-30,D1,14:30,FC Koln,Stuttgart,A,2023/2024,66.67,2.0,66.67,2.0,0.67,70.59,41.18,2.0,2.0,2.33,1.83,2.09,0.88,1.65,1.78,0
2023-10-21,D1,14:30,Union Berlin,Stuttgart,A,2023/2024,75.0,3.0,75.0,3.0,1.0,70.59,58.82,2.25,1.5,2.25,2.15,1.84,1.29,1.65,1.85,1
2023-11-05,D1,16:30,Heidenheim,Stuttgart,H,2023/2024,60.0,3.0,60.0,3.0,2.2,70.59,58.82,1.8,1.6,2.0,1.74,1.83,1.76,1.65,2.01,0
2023-11-25,D1,17:30,Ein Frankfurt,Stuttgart,A,2023/2024,40.0,3.0,60.0,2.0,1.4,70.59,52.94,2.0,0.8,1.2,1.95,1.73,1.71,1.65,1.94,1
2023-12-17,D1,18:30,Bayern Munich,Stuttgart,H,2023/2024,100.0,3.0,60.0,5.0,5.0,70.59,70.59,1.4,1.2,0.4,1.35,2.05,3.12,1.65,1.92,1
2024-01-14,D1,16:30,M'gladbach,Stuttgart,H,2023/2024,100.0,4.0,80.0,5.0,2.6,70.59,76.47,1.2,1.8,1.0,1.66,1.95,1.59,1.65,1.93,1
2024-01-20,D1,14:30,Bochum,Stuttgart,H,2023/2024,40.0,3.0,60.0,2.0,1.8,70.59,58.82,0.6,2.0,0.6,1.71,1.89,1.53,1.65,1.89,0
2024-02-03,D1,14:30,Freiburg,Stuttgart,A,2023/2024,40.0,4.0,80.0,2.0,1.4,70.59,58.82,1.2,1.8,1.2,2.01,1.91,1.65,1.65,1.92,1
2024-02-17,D1,14:30,Darmstadt,Stuttgart,A,2023/2024,60.0,4.0,80.0,3.0,0.6,70.59,64.71,1.2,1.8,2.0,1.69,1.75,0.88,1.65,1.87,1
2024-03-02,D1,17:30,Wolfsburg,Stuttgart,A,2023/2024,60.0,4.0,80.0,3.0,1.4,70.59,64.71,1.8,1.6,1.8,1.85,1.92,1.47,1.65,1.95,1
2024-03-16,D1,17:30,Hoffenheim,Stuttgart,A,2023/2024,40.0,4.0,80.0,2.0,0.8,70.59,70.59,2.2,1.0,1.4,1.43,1.99,1.82,1.65,2.0,1
2024-04-06,D1,17:30,Dortmund,Stuttgart,A,2023/2024,80.0,4.0,80.0,4.0,2.2,70.59,64.71,2.4,0.8,1.2,1.39,1.98,2.18,1.65,1.99,0
2024-04-21,D1,14:30,Werder Bremen,Stuttgart,H,2023/2024,60.0,4.0,80.0,3.0,1.0,70.59,70.59,2.0,1.0,1.6,1.59,1.93,1.71,1.65,1.88,1
2024-04-27,D1,17:30,Leverkusen,Stuttgart,D,2023/2024,80.0,4.0,80.0,4.0,2.6,70.59,82.35,2.0,1.2,0.8,1.62,2.05,2.76,1.65,1.94,1
2024-05-10,D1,19:30,Augsburg,Stuttgart,A,2023/2024,20.0,3.0,60.0,1.0,0.8,70.59,58.82,1.6,0.8,1.0,1.4,1.9,1.53,1.65,2.07,0
2024-08-24,D1,14:30,Freiburg,Stuttgart,H,2024/2025,100.0,1.0,100.0,1.0,3.0,64.71,82.35,1.0,3.0,1.0,1.61,1.95,1.88,1.71,1.81,1
2024-09-14,D1,14:30,M'gladbach,Stuttgart,A,2024/2025,100.0,2.0,100.0,2.0,1.5,64.71,58.82,2.0,2.0,3.0,1.5,2.02,1.71,1.71,1.83,1
2024-09-28,D1,14:30,Wolfsburg,Stuttgart,D,2024/2025,100.0,3.0,100.0,3.0,1.67,64.71,58.82,2.0,2.0,2.33,1.66,1.88,1.59,1.71,2.02,1
2024-10-19,D1,17:30,Bayern Munich,Stuttgart,H,2024/2025,33.33,4.0,100.0,1.0,2.33,64.71,82.35,1.5,2.5,0.33,1.29,1.98,3.12,1.71,1.9,1
2024-11-01,D1,19:30,Leverkusen,Stuttgart,D,2024/2025,80.0,4.0,80.0,4.0,2.0,64.71,64.71,1.2,2.0,1.8,1.41,2.02,2.12,1.71,1.86,0
2024-11-30,D1,14:30,Werder Bremen,Stuttgart,D,2024/2025,80.0,4.0,80.0,4.0,1.2,64.71,52.94,1.4,1.8,2.2,1.71,1.86,1.24,1.71,1.88,1
2024-12-15,D1,14:30,Heidenheim,Stuttgart,A,2024/2025,60.0,4.0,80.0,3.0,0.4,64.71,58.82,1.4,1.8,2.2,1.65,1.98,0.76,1.71,1.79,1
2025-01-12,D1,16:30,Augsburg,Stuttgart,A,2024/2025,20.0,3.0,60.0,1.0,0.6,64.71,52.94,1.2,1.4,0.8,1.83,1.96,1.06,1.71,1.85,0
2025-01-25,D1,14:30,Mainz,Stuttgart,H,2024/2025,40.0,2.0,40.0,2.0,2.2,64.71,35.29,1.2,1.0,0.4,1.83,1.99,1.41,1.71,2.08,0
2025-02-08,D1,14:30,Dortmund,Stuttgart,A,2024/2025,60.0,3.0,60.0,3.0,1.4,64.71,76.47,1.6,1.2,1.8,1.53,2.02,2.59,1.71,1.89,1
2025-02-23,D1,18:30,Hoffenheim,Stuttgart,D,2024/2025,60.0,2.0,40.0,3.0,0.8,64.71,58.82,1.4,1.0,2.0,1.54,1.75,1.47,1.71,1.88,0
2025-03-08,D1,14:30,Holstein Kiel,Stuttgart,D,2024/2025,80.0,2.0,40.0,4.0,1.8,64.71,70.59,1.2,1.2,2.2,1.5,1.88,1.41,1.71,2.01,1
2025-03-29,D1,17:30,Ein Frankfurt,Stuttgart,H,2024/2025,60.0,2.0,40.0,3.0,1.4,64.71,70.59,1.0,1.4,1.6,1.53,1.93,2.41,1.71,1.91,0
2025-04-05,D1,14:30,Bochum,Stuttgart,A,2024/2025,40.0,3.0,60.0,2.0,0.6,64.71,47.06,1.8,1.0,1.8,1.61,1.7,0.94,1.71,1.94,1
2025-04-19,D1,17:30,Union Berlin,Stuttgart,D,2024/2025,40.0,3.0,60.0,2.0,1.4,64.71,47.06,2.2,1.6,1.6,1.82,1.92,1.06,1.71,2.07,1
2025-05-03,D1,14:30,St Pauli,Stuttgart,A,2024/2025,0.0,3.0,60.0,0.0,0.6,64.71,17.65,2.2,1.4,1.0,1.83,2.06,0.59,1.71,1.98,0
2025-05-17,D1,14:30,RB Leipzig,Stuttgart,A,2024/2025,60.0,3.0,60.0,3.0,2.2,64.71,64.71,2.4,1.4,1.6,1.32,1.91,1.94,1.71,1.99,1
2022-08-14,D1,14:30,Mainz,Union Berlin,D,2022/2023,0.0,0.0,0.0,0.0,0.0,52.94,64.71,0.0,0.0,0.0,2.06,1.91,1.82,1.24,1.92,0
2022-08-27,D1,14:30,Schalke 04,Union Berlin,A,2022/2023,100.0,1.0,50.0,2.0,1.5,52.94,70.59,3.0,0.5,4.0,2.03,1.85,1.35,1.24,1.84,1
2022-09-11,D1,14:30,FC Koln,Union Berlin,A,2022/2023,33.33,1.0,33.33,1.0,1.0,52.94,47.06,2.33,0.33,0.67,2.0,1.75,1.65,1.24,2.11,0
2022-10-01,D1,14:30,Ein Frankfurt,Union Berlin,H,2022/2023,40.0,1.0,25.0,2.0,1.6,52.94,52.94,1.75,0.75,1.6,2.11,2.07,2.06,1.24,1.95,0
2022-10-09,D1,18:30,Stuttgart,Union Berlin,A,2022/2023,20.0,1.0,20.0,1.0,0.6,52.94,47.06,1.6,0.6,1.4,2.65,2.02,1.35,1.24,1.84,0
2022-10-23,D1,14:30,Bochum,Union Berlin,H,2022/2023,60.0,2.0,40.0,3.0,1.2,52.94,64.71,1.8,1.0,2.2,2.26,2.04,1.65,1.24,1.93,1
2022-11-06,D1,14:30,Leverkusen,Union Berlin,H,2022/2023,80.0,2.0,40.0,4.0,2.8,52.94,70.59,0.6,1.8,1.2,2.4,1.91,2.06,1.24,1.85,1
2022-11-13,D1,16:30,Freiburg,Union Berlin,H,2022/2023,40.0,3.0,60.0,2.0,2.0,52.94,41.18,0.6,2.6,0.4,2.8,2.1,1.65,1.24,2.03,1
2023-01-25,D1,19:30,Werder Bremen,Union Berlin,A,2022/2023,60.0,4.0,80.0,3.0,1.0,52.94,70.59,1.0,2.4,1.4,2.27,2.09,1.53,1.24,2.03,1
2023-01-28,D1,14:30,Hertha,Union Berlin,A,2022/2023,60.0,4.0,80.0,3.0,1.2,52.94,47.06,1.2,2.4,2.2,2.48,2.06,1.41,1.24,2.01,0
2023-02-11,D1,17:30,RB Leipzig,Union Berlin,A,2022/2023,60.0,4.0,80.0,3.0,1.8,52.94,76.47,1.4,2.2,1.0,2.36,1.79,2.24,1.24,1.94,1
2023-02-26,D1,16:30,Bayern Munich,Union Berlin,H,2022/2023,60.0,4.0,80.0,3.0,2.8,52.94,64.71,1.4,1.8,0.6,1.79,1.94,3.12,1.24,1.94,1
2023-03-12,D1,18:30,Wolfsburg,Union Berlin,D,2022/2023,80.0,3.0,60.0,4.0,2.2,52.94,76.47,1.4,1.2,2.0,2.61,1.91,2.0,1.24,1.91,0
2023-04-08,D1,14:30,Dortmund,Union Berlin,H,2022/2023,100.0,3.0,60.0,5.0,3.8,52.94,82.35,1.2,1.4,1.0,1.84,1.87,3.24,1.24,2.02,1
2023-04-23,D1,18:30,M'gladbach,Union Berlin,A,2022/2023,40.0,3.0,60.0,2.0,1.4,52.94,52.94,1.0,1.4,1.0,2.2,1.81,1.94,1.24,2.02,0
2023-05-06,D1,14:30,Augsburg,Union Berlin,H,2022/2023,40.0,2.0,40.0,2.0,1.2,52.94,41.18,0.6,1.4,1.2,2.38,1.9,0.94,1.24,1.93,0
2023-05-20,D1,14:30,Hoffenheim,Union Berlin,H,2022/2023,80.0,2.0,40.0,4.0,2.6,52.94,70.59,1.0,1.6,1.4,2.13,1.97,1.65,1.24,1.83,1
2023-08-26,D1,14:30,Darmstadt,Union Berlin,A,2023/2024,100.0,1.0,100.0,1.0,1.0,35.29,64.71,4.0,1.0,4.0,2.28,1.91,0.88,0.65,1.84,1
2023-09-16,D1,14:30,Wolfsburg,Union Berlin,H,2023/2024,50.0,2.0,100.0,1.0,2.0,35.29,64.71,2.5,1.5,0.5,2.25,1.91,1.47,0.65,1.93,1
2023-09-30,D1,14:30,Heidenheim,Union Berlin,H,2023/2024,66.67,2.0,66.67,2.0,2.33,35.29,58.82,1.67,1.33,1.67,2.0,1.92,1.76,0.65,1.88,0
2023-10-07,D1,14:30,Dortmund,Union Berlin,H,2023/2024,50.0,3.0,75.0,2.0,2.0,35.29,64.71,1.75,2.0,1.0,1.76,1.91,2.18,0.65,1.99,1
2023-10-28,D1,14:30,Werder Bremen,Union Berlin,H,2023/2024,80.0,3.0,60.0,4.0,2.0,35.29,70.59,1.4,2.0,1.6,1.92,2.11,1.71,0.65,1.96,0
2023-11-12,D1,14:30,Leverkusen,Union Berlin,H,2023/2024,100.0,3.0,60.0,5.0,3.6,35.29,82.35,0.6,2.6,0.6,1.65,2.01,2.76,0.65,2.01,1
2023-12-16,D1,14:30,Bochum,Union Berlin,H,2023/2024,80.0,3.0,60.0,4.0,2.0,35.29,58.82,0.4,2.8,1.4,2.09,1.87,1.53,0.65,1.94,1
2024-01-13,D1,14:30,Freiburg,Union Berlin,D,2023/2024,40.0,3.0,60.0,2.0,1.6,35.29,58.82,0.4,2.6,1.0,2.23,1.86,1.65,0.65,1.8,0
2024-01-24,D1,19:30,Bayern Munich,Union Berlin,H,2023/2024,60.0,2.0,40.0,3.0,2.2,35.29,70.59,0.0,2.0,0.6,1.34,1.89,3.12,0.65,2.01,0
2024-02-04,D1,16:30,RB Leipzig,Union Berlin,H,2023/2024,60.0,2.0,40.0,3.0,1.8,35.29,58.82,0.0,2.0,1.2,1.61,2.02,2.35,0.65,1.85,0
2024-02-07,D1,17:30,Mainz,Union Berlin,D,2023/2024,0.0,1.0,20.0,0.0,0.4,35.29,35.29,0.2,1.4,1.0,2.48,2.09,1.35,0.65,1.86,0
2024-02-17,D1,14:30,Hoffenheim,Union Berlin,A,2023/2024,40.0,0.0,0.0,2.0,1.6,35.29,70.59,0.4,0.8,1.4,1.9,1.95,1.82,0.65,2.03,0
2024-03-08,D1,19:30,Stuttgart,Union Berlin,H,2023/2024,60.0,0.0,0.0,3.0,2.8,35.29,76.47,0.4,1.2,0.8,1.83,1.87,2.94,0.65,2.04,0
2024-03-30,D1,14:30,Ein Frankfurt,Union Berlin,D,2023/2024,40.0,0.0,0.0,2.0,1.4,35.29,52.94,0.4,1.0,0.8,2.24,1.98,1.71,0.65,2.05,0
2024-04-12,D1,19:30,Augsburg,Union Berlin,H,2023/2024,40.0,0.0,0.0,2.0,1.6,35.29,58.82,0.4,1.0,0.8,2.0,1.85,1.53,0.65,1.83,0
2024-04-28,D1,14:30,M'gladbach,Union Berlin,D,2023/2024,80.0,0.0,0.0,4.0,1.8,35.29,76.47,0.2,0.8,2.0,1.96,1.84,1.59,0.65,2.01,0
2024-05-11,D1,14:30,FC Koln,Union Berlin,H,2023/2024,60.0,1.0,20.0,3.0,1.2,35.29,41.18,0.4,1.4,2.0,2.02,1.86,0.88,0.65,2.02,1
2024-08-24,D1,14:30,Mainz,Union Berlin,D,2024/2025,0.0,0.0,0.0,0.0,1.0,52.94,35.29,1.0,1.0,1.0,2.27,2.1,1.41,1.0,2.04,0
2024-09-14,D1,14:30,RB Leipzig,Union Berlin,D,2024/2025,0.0,0.0,0.0,0.0,0.5,52.94,64.71,0.5,0.5,0.0,1.62,2.08,1.94,1.0,2.04,0
2024-09-28,D1,14:30,M'gladbach,Union Berlin,H,2024/2025,66.67,0.0,0.0,2.0,1.33,52.94,58.82,0.33,0.67,2.0,1.9,1.89,1.71,1.0,1.82,0
2024-10-20,D1,14:30,Holstein Kiel,Union Berlin,A,2024/2025,50.0,0.0,0.0,2.0,0.75,52.94,70.59,0.75,0.5,3.5,1.9,1.84,1.41,1.0,1.98,0
2024-11-02,D1,14:30,Bayern Munich,Union Berlin,H,2024/2025,50.0,1.0,20.0,2.0,2.5,52.94,82.35,0.6,1.0,0.25,1.43,1.9,3.12,1.0,1.86,1
2024-11-23,D1,14:30,Wolfsburg,Union Berlin,H,2024/2025,60.0,1.0,20.0,3.0,1.4,52.94,58.82,0.4,1.0,1.8,2.24,1.88,1.59,1.0,1.97,0
2024-12-06,D1,19:30,Stuttgart,Union Berlin,H,2024/2025,60.0,2.0,40.0,3.0,2.0,52.94,76.47,0.8,1.6,1.4,2.17,1.95,2.06,1.0,1.83,1
2024-12-21,D1,14:30,Werder Bremen,Union Berlin,H,2024/2025,80.0,3.0,60.0,4.0,2.0,52.94,52.94,1.0,2.2,1.4,2.24,1.99,1.24,1.0,1.79,1
2025-01-11,D1,14:30,Heidenheim,Union Berlin,H,2024/2025,60.0,3.0,60.0,3.0,0.8,52.94,58.82,0.6,2.6,2.0,1.98,1.91,0.76,1.0,1.84,0
2025-01-26,D1,16:30,St Pauli,Union Berlin,H,2024/2025,40.0,3.0,60.0,2.0,1.2,52.94,17.65,0.6,2.6,1.0,2.25,2.04,0.59,1.0,1.76,1
2025-02-08,D1,14:30,Hoffenheim,Union Berlin,A,2024/2025,60.0,4.0,80.0,3.0,0.8,52.94,58.82,1.4,2.4,2.0,1.78,2.07,1.47,1.0,1.91,1
2025-02-22,D1,17:30,Dortmund,Union Berlin,H,2024/2025,80.0,4.0,80.0,4.0,2.4,52.94,76.47,1.0,3.0,1.6,1.68,2.05,2.59,1.0,1.89,1
2025-03-09,D1,14:30,Ein Frankfurt,Union Berlin,A,2024/2025,60.0,4.0,80.0,3.0,1.6,52.94,70.59,1.2,2.4,1.6,1.88,2.01,2.41,1.0,1.91,1
2025-03-30,D1,14:30,Freiburg,Union Berlin,A,2024/2025,60.0,5.0,100.0,3.0,1.6,52.94,82.35,1.6,2.2,0.8,2.07,1.99,1.88,1.0,1.99,1
2025-04-12,D1,14:30,Leverkusen,Union Berlin,D,2024/2025,40.0,4.0,80.0,2.0,1.2,52.94,64.71,1.6,1.6,0.8,1.76,1.91,2.12,1.0,1.96,0
2025-04-27,D1,14:30,Bochum,Union Berlin,D,2024/2025,60.0,3.0,60.0,3.0,0.6,52.94,47.06,1.0,1.8,2.2,1.99,2.05,0.94,1.0,1.97,0
2025-05-17,D1,14:30,Augsburg,Union Berlin,A,2024/2025,60.0,3.0,60.0,3.0,0.8,52.94,52.94,1.4,0.8,1.6,1.82,1.9,1.06,1.0,1.78,1
2022-08-06,D1,14:30,Wolfsburg,Werder Bremen,D,2022/2023,100.0,1.0,100.0,1.0,2.0,64.71,76.47,2.0,2.0,2.0,1.81,2.05,2.0,1.47,1.89,1
2022-08-20,D1,14:30,Dortmund,Werder Bremen,A,2022/2023,50.0,2.0,100.0,1.0,1.5,64.71,82.35,2.5,2.0,1.5,1.47,1.88,3.24,1.47,2.01,1
2022-09-03,D1,14:30,Bochum,Werder Bremen,A,2022/2023,66.67,2.0,66.67,2.0,0.33,64.71,64.71,2.33,1.33,3.67,1.74,1.87,1.65,1.47,1.83,0
2022-09-17,D1,14:30,Leverkusen,Werder Bremen,D,2022/2023,75.0,2.0,50.0,3.0,1.0,64.71,70.59,2.0,1.25,2.25,1.53,2.02,2.06,1.47,2.05,0
2022-10-07,D1,19:30,Hoffenheim,Werder Bremen,A,2022/2023,60.0,3.0,60.0,3.0,1.8,64.71,70.59,2.0,1.2,1.0,1.6,1.96,1.65,1.47,2.03,1
2022-10-22,D1,14:30,Freiburg,Werder Bremen,H,2022/2023,40.0,2.0,40.0,2.0,1.2,64.71,41.18,1.6,1.2,0.8,1.79,1.93,1.65,1.47,1.93,0
2022-11-08,D1,19:30,Bayern Munich,Werder Bremen,H,2022/2023,100.0,2.0,40.0,5.0,4.6,64.71,64.71,1.2,2.0,1.0,1.27,1.91,3.12,1.47,2.0,1
2023-01-21,D1,17:30,FC Koln,Werder Bremen,H,2022/2023,80.0,3.0,60.0,4.0,3.0,64.71,47.06,1.0,3.4,1.6,1.87,1.7,1.65,1.47,1.94,1
2023-02-05,D1,14:30,Stuttgart,Werder Bremen,A,2022/2023,60.0,3.0,60.0,3.0,1.8,64.71,47.06,1.2,3.2,1.2,1.77,1.81,1.35,1.47,2.06,0
2023-02-18,D1,17:30,Ein Frankfurt,Werder Bremen,H,2022/2023,80.0,2.0,40.0,4.0,2.6,64.71,52.94,0.8,3.4,0.8,1.6,1.93,2.06,1.47,2.0,0
2023-03-04,D1,14:30,Augsburg,Werder Bremen,H,2022/2023,20.0,3.0,60.0,1.0,1.0,64.71,41.18,1.0,3.4,0.4,1.76,1.95,0.94,1.47,2.02,1
2023-03-17,D1,19:30,M'gladbach,Werder Bremen,D,2022/2023,60.0,3.0,60.0,3.0,1.4,64.71,52.94,1.2,2.6,1.4,1.57,1.89,1.94,1.47,2.02,1
2023-04-08,D1,14:30,Mainz,Werder Bremen,D,2022/2023,60.0,3.0,60.0,3.0,2.2,64.71,64.71,1.4,1.6,0.8,1.87,1.88,1.82,1.47,1.9,1
2023-04-22,D1,14:30,Hertha,Werder Bremen,A,2022/2023,40.0,4.0,80.0,2.0,1.8,64.71,47.06,1.8,2.0,1.4,2.07,2.05,1.41,1.47,1.97,1
2023-04-29,D1,17:30,Schalke 04,Werder Bremen,H,2022/2023,100.0,5.0,100.0,5.0,2.2,64.71,70.59,2.0,2.0,1.8,1.82,2.14,1.35,1.47,1.95,1
2023-05-14,D1,16:30,RB Leipzig,Werder Bremen,H,2022/2023,80.0,5.0,100.0,4.0,1.8,64.71,76.47,2.0,2.0,1.2,1.41,1.9,2.24,1.47,1.85,1
2023-05-27,D1,14:30,Union Berlin,Werder Bremen,H,2022/2023,40.0,4.0,80.0,2.0,1.8,64.71,47.06,1.6,1.8,0.6,1.67,2.1,1.76,1.47,1.97,0
2023-08-26,D1,14:30,Freiburg,Werder Bremen,H,2023/2024,0.0,0.0,0.0,0.0,1.0,47.06,58.82,0.0,1.0,0.0,1.66,1.98,1.65,1.12,1.89,0
2023-09-17,D1,14:30,Heidenheim,Werder Bremen,H,2023/2024,100.0,1.0,50.0,2.0,3.0,47.06,58.82,1.0,2.5,2.5,1.68,2.06,1.76,1.12,2.03,1
2023-10-01,D1,14:30,Darmstadt,Werder Bremen,H,2023/2024,100.0,2.0,66.67,3.0,2.67,47.06,64.71,1.33,3.0,3.0,1.63,1.89,0.88,1.12,1.77,1
2023-10-20,D1,19:30,Dortmund,Werder Bremen,H,2023/2024,40.0,2.0,50.0,2.0,1.8,47.06,64.71,1.0,2.5,0.8,1.3,1.93,2.18,1.12,1.91,0
2023-11-05,D1,14:30,Wolfsburg,Werder Bremen,D,2023/2024,60.0,3.0,60.0,3.0,1.8,47.06,64.71,1.2,2.4,1.0,1.5,1.95,1.47,1.12,1.9,1
2023-12-02,D1,17:30,Stuttgart,Werder Bremen,H,2023/2024,80.0,3.0,60.0,4.0,2.4,47.06,76.47,1.2,2.6,1.2,1.5,1.9,2.94,1.12,1.84,0
2023-12-15,D1,19:30,M'gladbach,Werder Bremen,D,2023/2024,100.0,3.0,60.0,5.0,2.4,47.06,76.47,1.2,2.2,1.2,1.6,1.89,1.59,1.12,1.99,1
2024-01-14,D1,14:30,Bochum,Werder Bremen,D,2023/2024,60.0,2.0,40.0,3.0,2.0,47.06,58.82,1.0,1.6,1.0,1.74,1.85,1.53,1.12,1.9,0
2024-01-21,D1,14:30,Bayern Munich,Werder Bremen,A,2023/2024,80.0,2.0,40.0,4.0,3.6,47.06,70.59,1.2,1.4,0.6,1.23,1.91,3.12,1.12,1.88,0
2024-02-03,D1,14:30,Mainz,Werder Bremen,A,2023/2024,0.0,1.0,20.0,0.0,0.6,47.06,35.29,1.0,1.0,0.8,2.13,2.08,1.35,1.12,1.81,0
2024-02-16,D1,19:30,FC Koln,Werder Bremen,A,2023/2024,20.0,1.0,20.0,1.0,0.6,47.06,41.18,1.2,0.6,1.2,2.11,2.09,0.88,1.12,1.81,0
2024-03-03,D1,16:30,Hoffenheim,Werder Bremen,H,2023/2024,40.0,1.0,20.0,2.0,1.4,47.06,70.59,1.0,0.6,1.4,1.53,1.98,1.82,1.12,1.95,1
2024-03-16,D1,14:30,Union Berlin,Werder Bremen,H,2023/2024,40.0,2.0,40.0,2.0,1.2,47.06,58.82,1.0,0.8,1.0,2.13,1.82,1.29,1.12,2.03,1
2024-04-05,D1,19:30,Ein Frankfurt,Werder Bremen,D,2023/2024,40.0,2.0,40.0,2.0,1.4,47.06,52.94,1.0,1.0,1.0,1.78,2.01,1.71,1.12,1.98,0
2024-04-14,D1,16:30,Leverkusen,Werder Bremen,H,2023/2024,80.0,3.0,60.0,4.0,2.8,47.06,82.35,0.8,2.0,0.4,1.43,2.03,2.76,1.12,1.97,1
2024-04-27,D1,14:30,Augsburg,Werder Bremen,A,2023/2024,40.0,4.0,80.0,2.0,1.2,47.06,58.82,1.2,2.0,1.0,1.55,1.85,1.53,1.12,2.02,1
2024-05-11,D1,14:30,RB Leipzig,Werder Bremen,D,2023/2024,40.0,3.0,60.0,2.0,2.0,47.06,58.82,1.2,1.8,0.4,1.36,2.06,2.35,1.12,1.92,0
2024-08-24,D1,14:30,Augsburg,Werder Bremen,D,2024/2025,100.0,1.0,100.0,1.0,2.0,76.47,52.94,2.0,2.0,2.0,1.75,1.88,1.06,1.94,1.96,1
2024-09-15,D1,16:30,Mainz,Werder Bremen,A,2024/2025,50.0,2.0,100.0,1.0,1.0,76.47,35.29,2.0,1.5,1.5,1.78,1.92,1.41,1.94,2.04,1
2024-09-29,D1,16:30,Hoffenheim,Werder Bremen,A,2024/2025,100.0,3.0,100.0,3.0,2.33,76.47,58.82,2.67,2.0,3.33,1.54,2.01,1.47,1.94,2.04,1
2024-10-20,D1,16:30,Wolfsburg,Werder Bremen,A,2024/2025,100.0,4.0,100.0,4.0,1.75,76.47,58.82,3.0,2.0,2.75,1.65,2.02,1.59,1.94,2.07,1
2024-11-03,D1,16:30,M'gladbach,Werder Bremen,H,2024/2025,80.0,5.0,100.0,4.0,2.2,76.47,58.82,2.6,2.4,1.8,1.54,2.05,1.71,1.94,1.83,1
2024-11-23,D1,17:30,Ein Frankfurt,Werder Bremen,H,2024/2025,60.0,4.0,80.0,3.0,3.2,76.47,70.59,2.2,2.2,1.2,1.53,2.01,2.41,1.94,1.87,0
2024-12-07,D1,14:30,Bochum,Werder Bremen,A,2024/2025,60.0,3.0,60.0,3.0,0.8,76.47,47.06,2.0,2.0,2.4,1.67,1.87,0.94,1.94,1.92,0
2024-12-14,D1,17:30,St Pauli,Werder Bremen,A,2024/2025,40.0,2.0,40.0,2.0,0.6,76.47,17.65,1.6,1.4,1.4,2.13,2.08,0.59,1.94,1.93,0
2025-01-12,D1,14:30,RB Leipzig,Werder Bremen,H,2024/2025,80.0,2.0,40.0,4.0,2.0,76.47,64.71,1.2,1.8,1.8,1.63,1.93,1.94,1.94,1.92,1
2025-01-25,D1,14:30,Dortmund,Werder Bremen,D,2024/2025,60.0,2.0,40.0,3.0,2.0,76.47,76.47,1.4,1.4,1.4,1.49,2.1,2.59,1.94,2.01,1
2025-02-07,D1,19:30,Bayern Munich,Werder Bremen,H,2024/2025,100.0,3.0,60.0,5.0,4.0,76.47,82.35,1.4,1.8,1.2,1.24,2.01,3.12,1.94,1.94,1
2025-02-21,D1,19:30,Freiburg,Werder Bremen,H,2024/2025,80.0,4.0,80.0,4.0,2.6,76.47,82.35,1.2,2.8,1.2,1.94,2.03,1.88,1.94,2.06,1
2025-03-08,D1,14:30,Leverkusen,Werder Bremen,A,2024/2025,40.0,4.0,80.0,2.0,1.4,76.47,64.71,1.2,2.8,0.8,1.58,2.02,2.12,1.94,1.99,0
2025-03-29,D1,14:30,Holstein Kiel,Werder Bremen,A,2024/2025,80.0,4.0,80.0,4.0,1.0,76.47,70.59,1.4,2.0,2.4,1.68,1.95,1.41,1.94,2.03,1
2025-04-13,D1,14:30,Stuttgart,Werder Bremen,A,2024/2025,100.0,4.0,80.0,5.0,1.4,76.47,76.47,1.4,1.8,2.6,1.51,1.95,2.06,1.94,1.79,1
2025-05-03,D1,14:30,Union Berlin,Werder Bremen,D,2024/2025,40.0,4.0,80.0,2.0,1.6,76.47,47.06,1.8,1.6,1.6,1.99,1.95,1.06,1.94,2.0,1
2025-05-17,D1,14:30,Heidenheim,Werder Bremen,A,2024/2025,60.0,4.0,80.0,3.0,0.8,76.47,58.82,2.6,0.8,2.0,1.5,1.98,0.76,1.94,2.01,1
2022-08-14,D1,16:30,Bayern Munich,Wolfsburg,H,2022/2023,0.0,0.0,0.0,0.0,2.0,41.18,64.71,0.0,2.0,0.0,1.22,2.01,3.12,1.35,1.94,0
2022-08-27,D1,14:30,RB Leipzig,Wolfsburg,H,2022/2023,50.0,0.0,0.0,1.0,2.0,41.18,76.47,0.0,2.0,1.0,1.61,1.91,2.24,1.35,2.05,0
2022-09-10,D1,14:30,Ein Frankfurt,Wolfsburg,A,2022/2023,50.0,0.0,0.0,2.0,1.5,41.18,52.94,0.33,1.33,2.0,1.72,1.87,2.06,1.35,2.04,0
2022-09-18,D1,14:30,Union Berlin,Wolfsburg,H,2022/2023,50.0,0.0,0.0,2.0,2.0,41.18,47.06,0.25,1.5,0.75,2.26,1.85,1.76,1.35,2.01,0
2022-10-08,D1,14:30,Augsburg,Wolfsburg,D,2022/2023,40.0,0.0,0.0,2.0,0.6,41.18,41.18,0.4,1.4,1.8,2.02,2.09,0.94,1.35,1.79,0
