Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,Last5HomeOver2.5Perc,AST,HST,AvgLast5HomeGoalsScored,AwayOver2.5Perc,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,AvgLast5AwayGoalsScored,AvgLast5HomeGoalsConceded,MaxC>2.5,AvgHomeGoalsScored,AvgC<2.5,Over2.5
2023-11-03,SP1,20:00,Las Palmas,Ath Madrid,H,D,2023/2024,80.0,40.0,5,3,1.0,42.11,31.58,1.0,2.6,0.6,2.23,1.05,1.75,1
2023-12-03,SP1,20:00,Barcelona,Ath Madrid,H,H,2023/2024,60.0,40.0,4,2,1.2,42.11,57.89,1.2,1.2,0.6,1.79,2.26,2.22,0
2023-12-16,SP1,15:15,Ath Bilbao,Ath Madrid,H,D,2023/2024,40.0,80.0,3,7,3.0,42.11,57.89,1.0,1.2,1.0,1.96,2.21,1.95,0
2024-01-03,SP1,20:30,Girona,Ath Madrid,H,H,2023/2024,60.0,60.0,12,9,2.2,42.11,68.42,1.8,1.4,1.0,1.72,2.79,2.35,1
2024-01-22,SP1,20:00,Granada,Ath Madrid,A,D,2023/2024,40.0,20.0,5,2,0.8,42.11,47.37,1.8,1.0,1.2,1.8,1.26,2.13,0
2024-02-04,SP1,20:00,Real Madrid,Ath Madrid,D,H,2023/2024,20.0,40.0,5,4,2.2,42.11,57.89,1.6,1.0,0.8,1.68,2.53,2.35,0
2024-02-11,SP1,17:30,Sevilla,Ath Madrid,H,H,2023/2024,20.0,40.0,5,6,0.8,42.11,57.89,1.6,1.0,1.8,1.91,1.42,2.0,0
2024-02-24,SP1,20:00,Almeria,Ath Madrid,D,D,2023/2024,40.0,40.0,9,4,0.4,42.11,68.42,1.6,1.4,1.0,1.96,1.16,2.02,1
2024-03-09,SP1,15:15,Cadiz,Ath Madrid,H,H,2023/2024,20.0,40.0,4,3,1.0,42.11,26.32,1.2,0.8,1.6,2.16,0.84,1.79,0
2024-04-01,SP1,20:00,Villarreal,Ath Madrid,A,A,2023/2024,40.0,40.0,8,2,1.6,42.11,73.68,1.4,1.0,0.8,1.82,1.89,2.15,1
2024-04-21,SP1,17:30,Alaves,Ath Madrid,H,H,2023/2024,40.0,0.0,4,3,1.0,42.11,26.32,1.6,0.8,0.6,2.38,1.21,1.64,0
2024-05-04,SP1,20:00,Mallorca,Ath Madrid,A,A,2023/2024,40.0,20.0,4,4,0.6,42.11,26.32,1.4,1.0,0.8,2.8,0.89,1.51,0
2024-05-15,SP1,21:00,Getafe,Ath Madrid,A,A,2023/2024,40.0,20.0,3,3,0.4,42.11,31.58,1.0,1.2,1.4,2.13,1.05,1.84,1
2024-05-25,SP1,15:15,Sociedad,Ath Madrid,A,A,2023/2024,40.0,20.0,4,4,1.0,42.11,31.58,0.6,1.6,1.0,1.97,1.37,1.93,0
2024-08-19,SP1,20:30,Villarreal,Ath Madrid,D,D,2024/2025,100.0,100.0,5,3,2.0,36.84,73.68,2.0,2.0,2.0,1.87,2.26,2.07,1
2024-08-31,SP1,18:00,Ath Bilbao,Ath Madrid,A,D,2024/2025,50.0,0.0,2,1,0.67,36.84,36.84,1.0,1.5,0.67,2.14,1.68,1.78,0
2024-09-22,SP1,20:00,Vallecano,Ath Madrid,D,H,2024/2025,33.33,66.67,5,3,1.67,36.84,52.63,1.0,1.33,1.33,2.29,1.26,1.7,0
2024-09-26,SP1,20:00,Celta,Ath Madrid,A,D,2024/2025,25.0,75.0,2,4,2.0,36.84,57.89,0.75,1.25,1.0,1.99,1.68,1.92,0
2024-10-06,SP1,20:00,Sociedad,Ath Madrid,D,A,2024/2025,20.0,60.0,1,8,1.2,36.84,42.11,0.8,1.2,1.4,2.55,1.05,1.55,0
2024-10-27,SP1,17:30,Betis,Ath Madrid,H,H,2024/2025,0.0,40.0,3,3,1.4,36.84,57.89,0.6,0.8,0.6,2.28,1.68,1.76,0
2024-11-10,SP1,15:15,Mallorca,Ath Madrid,A,D,2024/2025,0.0,20.0,2,6,0.6,36.84,47.37,0.6,0.8,0.6,2.81,1.05,1.5,0
2024-11-30,SP1,20:00,Valladolid,Ath Madrid,A,A,2024/2025,20.0,80.0,9,1,0.8,36.84,47.37,0.4,1.6,2.4,1.99,0.58,1.9,1
2024-12-21,SP1,20:00,Barcelona,Ath Madrid,A,H,2024/2025,40.0,80.0,4,7,2.0,36.84,68.42,0.6,1.8,1.4,1.63,2.74,2.4,1
2025-01-18,SP1,15:15,Leganes,Ath Madrid,H,D,2024/2025,40.0,60.0,4,3,0.8,36.84,47.37,0.6,1.6,2.2,2.24,1.21,1.7,0
2025-02-08,SP1,20:00,Real Madrid,Ath Madrid,D,A,2024/2025,40.0,60.0,1,9,3.0,36.84,63.16,0.6,1.8,0.8,1.68,2.37,2.32,0
2025-02-22,SP1,17:30,Valencia,Ath Madrid,A,A,2024/2025,60.0,60.0,3,2,1.2,36.84,47.37,0.6,2.2,1.2,2.42,1.37,1.64,1
2025-03-09,SP1,13:00,Getafe,Ath Madrid,H,D,2024/2025,60.0,40.0,2,3,0.8,36.84,26.32,1.0,1.4,1.0,2.67,0.79,1.51,1
2025-03-29,SP1,15:15,Espanol,Ath Madrid,D,A,2024/2025,40.0,20.0,2,1,1.2,36.84,36.84,1.0,1.2,0.8,2.31,1.21,1.67,0
2025-04-06,SP1,15:15,Sevilla,Ath Madrid,A,D,2024/2025,60.0,40.0,5,6,0.8,36.84,26.32,1.0,1.6,1.8,2.4,0.89,1.62,1
2025-04-19,SP1,20:00,Las Palmas,Ath Madrid,H,D,2024/2025,60.0,60.0,2,2,1.0,36.84,47.37,1.0,1.4,1.8,2.04,1.11,1.89,0
2025-05-03,SP1,13:00,Alaves,Ath Madrid,D,D,2024/2025,40.0,0.0,2,2,0.4,36.84,15.79,1.0,0.8,0.6,2.48,0.74,1.59,0
2025-05-15,SP1,18:00,Osasuna,Ath Madrid,H,H,2024/2025,20.0,60.0,5,3,1.8,36.84,57.89,1.0,0.6,1.2,2.02,1.74,1.87,0
2025-05-25,SP1,13:00,Girona,Ath Madrid,A,D,2024/2025,40.0,40.0,11,1,0.4,36.84,68.42,0.8,1.2,1.8,1.61,1.42,2.47,1
2022-08-21,SP1,21:00,Sociedad,Barcelona,A,D,2022/2023,100.0,100.0,7,5,1.0,57.89,31.58,1.0,4.0,4.0,1.99,1.37,1.95,1
2022-09-03,SP1,20:00,Sevilla,Barcelona,A,A,2022/2023,100.0,50.0,7,4,0.5,57.89,52.63,0.5,3.5,2.0,1.85,1.26,2.1,1
2022-09-10,SP1,17:30,Cadiz,Barcelona,A,D,2022/2023,100.0,66.67,8,0,0.0,57.89,31.58,0.33,3.67,3.0,1.73,1.0,2.2,1
2022-10-01,SP1,20:00,Mallorca,Barcelona,A,A,2022/2023,75.0,25.0,3,3,0.75,57.89,21.05,0.25,3.0,1.0,1.74,1.16,2.21,0
2022-10-16,SP1,15:15,Real Madrid,Barcelona,H,H,2022/2023,80.0,75.0,5,4,2.5,57.89,57.89,0.8,2.6,1.0,1.57,2.32,2.59,1
2022-10-29,SP1,20:00,Valencia,Barcelona,A,D,2022/2023,60.0,80.0,2,2,2.2,57.89,47.37,0.6,2.0,1.2,1.63,1.42,2.49,0
2022-11-08,SP1,20:30,Osasuna,Barcelona,A,H,2022/2023,60.0,40.0,3,3,1.0,57.89,47.37,0.8,1.8,1.2,1.82,1.26,2.13,1
2023-01-08,SP1,20:00,Ath Madrid,Barcelona,A,A,2022/2023,40.0,20.0,2,5,1.2,57.89,57.89,0.8,1.2,0.8,2.39,2.16,1.67,0
2023-01-28,SP1,15:15,Girona,Barcelona,A,D,2022/2023,40.0,60.0,3,2,1.4,57.89,63.16,0.8,1.2,1.2,1.82,1.84,2.08,0
2023-02-01,SP1,20:00,Betis,Barcelona,A,D,2022/2023,40.0,60.0,3,1,1.2,57.89,47.37,0.4,1.4,1.2,2.26,1.37,1.85,1
2023-02-12,SP1,20:00,Villarreal,Barcelona,A,A,2022/2023,40.0,40.0,4,2,1.0,57.89,52.63,0.4,1.4,0.8,2.06,1.89,1.86,0
2023-02-26,SP1,17:30,Almeria,Barcelona,H,H,2022/2023,20.0,40.0,1,4,1.4,57.89,57.89,0.4,1.0,1.4,1.61,1.53,2.43,0
2023-03-12,SP1,20:00,Ath Bilbao,Barcelona,A,A,2022/2023,20.0,40.0,2,5,1.2,57.89,31.58,0.4,1.0,1.4,2.27,1.16,1.72,0
2023-04-01,SP1,20:00,Elche,Barcelona,A,A,2022/2023,40.0,60.0,6,2,1.2,57.89,36.84,0.4,1.6,2.0,1.77,0.95,2.16,1
2023-04-16,SP1,15:15,Getafe,Barcelona,D,D,2022/2023,20.0,20.0,3,1,1.4,57.89,42.11,0.2,1.2,0.6,2.42,1.11,1.62,0
2023-04-26,SP1,21:00,Vallecano,Barcelona,H,H,2022/2023,40.0,80.0,5,6,1.4,57.89,63.16,0.6,1.2,1.2,1.97,1.47,1.93,1
2023-05-14,SP1,20:00,Espanol,Barcelona,A,A,2022/2023,60.0,60.0,5,7,1.0,57.89,63.16,0.8,2.0,1.8,1.78,1.42,2.2,1
2023-05-23,SP1,21:00,Valladolid,Barcelona,H,H,2022/2023,80.0,80.0,6,4,1.8,57.89,47.37,1.4,2.0,2.4,1.75,1.11,2.21,1
2023-06-04,SP1,20:00,Celta,Barcelona,H,H,2022/2023,80.0,40.0,2,9,1.0,57.89,52.63,1.8,1.4,1.0,2.02,1.37,1.91,1
2023-08-13,SP1,20:30,Getafe,Barcelona,D,D,2023/2024,0.0,0.0,4,2,0.0,63.16,31.58,0.0,0.0,0.0,2.38,1.05,1.68,0
2023-08-27,SP1,16:30,Villarreal,Barcelona,A,D,2023/2024,50.0,100.0,11,6,2.0,63.16,73.68,1.5,2.0,3.0,1.72,1.89,2.32,1
2023-09-03,SP1,20:00,Osasuna,Barcelona,A,A,2023/2024,66.67,50.0,4,3,0.5,63.16,26.32,1.33,2.0,2.0,1.74,1.0,2.2,1
2023-09-26,SP1,20:30,Mallorca,Barcelona,D,H,2023/2024,75.0,33.33,4,5,0.67,63.16,26.32,1.5,2.0,1.0,1.96,0.89,1.95,1
2023-10-08,SP1,20:00,Granada,Barcelona,D,H,2023/2024,80.0,60.0,10,2,1.6,63.16,47.37,1.6,2.0,2.2,1.5,1.26,2.73,1
2023-11-04,SP1,20:00,Sociedad,Barcelona,A,D,2023/2024,80.0,60.0,4,6,2.6,63.16,31.58,1.6,2.2,1.4,2.19,1.37,1.8,0
2023-11-25,SP1,13:00,Vallecano,Barcelona,D,H,2023/2024,60.0,60.0,4,4,1.4,63.16,36.84,1.2,1.6,1.6,1.77,0.95,2.26,0
2023-12-16,SP1,20:00,Valencia,Barcelona,D,D,2023/2024,40.0,0.0,8,4,0.8,63.16,36.84,1.2,1.4,0.4,1.7,1.05,2.38,0
2024-01-04,SP1,20:30,Las Palmas,Barcelona,A,H,2023/2024,40.0,40.0,5,3,1.2,63.16,31.58,1.0,1.4,1.0,1.66,1.05,2.37,1
2024-01-21,SP1,17:30,Betis,Barcelona,A,A,2023/2024,40.0,20.0,4,5,1.2,63.16,36.84,1.0,1.8,1.2,1.6,1.42,2.47,1
2024-02-03,SP1,17:30,Alaves,Barcelona,A,A,2023/2024,60.0,40.0,5,2,1.0,63.16,26.32,1.2,2.2,1.2,2.0,1.21,1.92,1
2024-02-17,SP1,17:30,Celta,Barcelona,A,A,2023/2024,80.0,40.0,4,4,0.8,63.16,42.11,1.2,2.4,1.0,1.8,1.11,2.19,1
2024-03-03,SP1,20:00,Ath Bilbao,Barcelona,D,D,2023/2024,80.0,60.0,2,2,2.0,63.16,57.89,1.0,2.2,0.6,1.97,2.21,2.0,0
2024-03-17,SP1,20:00,Ath Madrid,Barcelona,A,A,2023/2024,80.0,80.0,5,3,2.2,63.16,78.95,0.8,2.4,1.0,1.78,2.21,2.2,1
2024-04-13,SP1,20:00,Cadiz,Barcelona,A,A,2023/2024,60.0,20.0,2,3,1.0,63.16,26.32,0.4,1.8,1.0,2.09,0.84,1.82,0
2024-04-21,SP1,20:00,Real Madrid,Barcelona,H,D,2023/2024,60.0,60.0,6,8,2.8,63.16,57.89,0.8,1.6,0.4,1.5,2.53,2.77,1
2024-05-04,SP1,17:30,Girona,Barcelona,H,A,2023/2024,60.0,80.0,7,7,3.2,63.16,68.42,1.4,1.6,1.0,1.5,2.79,2.71,1
2024-05-16,SP1,20:30,Almeria,Barcelona,A,A,2023/2024,60.0,80.0,7,3,0.8,63.16,68.42,1.4,2.0,2.4,1.37,1.16,3.24,0
2024-05-26,SP1,20:00,Sevilla,Barcelona,A,D,2023/2024,60.0,80.0,6,6,1.4,63.16,57.89,1.6,1.8,1.2,1.5,1.42,2.71,1
2024-08-17,SP1,20:30,Valencia,Barcelona,A,D,2024/2025,100.0,100.0,8,1,1.0,73.68,47.37,1.0,2.0,2.0,1.92,1.37,1.99,1
2024-08-27,SP1,20:30,Vallecano,Barcelona,A,H,2024/2025,100.0,100.0,5,4,1.0,73.68,52.63,1.0,2.0,2.0,1.91,1.26,2.01,1
2024-09-15,SP1,15:15,Girona,Barcelona,A,A,2024/2025,100.0,100.0,9,4,2.5,73.68,68.42,1.0,2.67,2.0,1.48,1.42,2.87,1
2024-09-22,SP1,17:30,Villarreal,Barcelona,A,A,2024/2025,100.0,100.0,10,4,2.33,73.68,73.68,1.0,3.25,3.33,1.44,2.26,2.91,1
2024-09-28,SP1,20:00,Osasuna,Barcelona,H,H,2024/2025,100.0,60.0,5,6,2.2,73.68,57.89,1.6,3.0,1.2,1.66,1.74,2.33,1
2024-10-06,SP1,15:15,Alaves,Barcelona,A,A,2024/2025,100.0,50.0,8,2,1.0,73.68,15.79,1.4,3.2,1.0,1.67,0.74,2.35,1
2024-10-26,SP1,20:00,Real Madrid,Barcelona,A,D,2024/2025,100.0,60.0,7,4,2.2,73.68,63.16,1.2,3.6,1.4,1.43,2.37,3.03,1
2024-11-10,SP1,20:00,Sociedad,Barcelona,H,H,2024/2025,80.0,20.0,0,6,1.0,73.68,42.11,1.2,2.8,1.0,1.8,1.05,2.12,0
2024-11-23,SP1,20:00,Celta,Barcelona,D,A,2024/2025,80.0,40.0,4,8,1.0,73.68,57.89,1.4,2.2,1.2,1.51,1.68,2.71,1
2024-12-03,SP1,18:00,Mallorca,Barcelona,A,D,2024/2025,80.0,40.0,9,1,0.8,73.68,47.37,0.8,2.8,1.4,1.85,1.05,2.04,1
2024-12-07,SP1,15:15,Betis,Barcelona,D,A,2024/2025,80.0,60.0,3,6,1.4,73.68,57.89,1.2,2.6,1.2,1.48,1.68,2.95,1
2025-01-18,SP1,20:00,Getafe,Barcelona,D,D,2024/2025,60.0,0.0,5,4,0.8,73.68,26.32,1.4,2.0,0.6,1.84,0.79,2.03,0
2025-02-09,SP1,20:00,Sevilla,Barcelona,A,D,2024/2025,80.0,20.0,6,4,1.0,73.68,26.32,1.4,2.8,1.4,1.47,0.89,2.82,1
2025-02-22,SP1,20:00,Las Palmas,Barcelona,A,D,2024/2025,60.0,40.0,5,2,0.8,73.68,47.37,1.0,2.8,1.4,1.35,1.11,3.49,0
2025-03-16,SP1,20:00,Ath Madrid,Barcelona,A,H,2024/2025,60.0,20.0,6,2,1.4,73.68,52.63,1.2,2.6,1.2,1.64,2.21,2.38,1
2025-04-12,SP1,20:00,Leganes,Barcelona,A,D,2024/2025,40.0,40.0,3,1,1.4,73.68,47.37,0.8,2.4,1.6,1.46,1.21,2.81,0
2025-05-03,SP1,20:00,Valladolid,Barcelona,A,H,2024/2025,60.0,60.0,7,4,0.8,73.68,47.37,0.8,2.6,2.2,1.48,0.58,2.92,1
2025-05-15,SP1,20:30,Espanol,Barcelona,A,D,2024/2025,40.0,20.0,4,1,0.8,73.68,36.84,0.6,2.2,1.2,1.34,1.21,3.42,0
2025-05-25,SP1,20:00,Ath Bilbao,Barcelona,A,A,2024/2025,60.0,40.0,4,1,1.0,73.68,36.84,0.6,2.4,0.8,1.48,1.68,2.86,1
2022-08-20,SP1,18:30,Mallorca,Betis,A,A,2022/2023,100.0,100.0,3,7,1.0,47.37,21.05,1.0,2.0,2.0,2.26,1.16,1.69,1
2022-09-03,SP1,15:15,Real Madrid,Betis,H,D,2022/2023,100.0,100.0,4,4,2.0,47.37,57.89,1.5,1.5,1.0,1.5,2.32,2.69,1
2022-10-02,SP1,15:15,Celta,Betis,H,H,2022/2023,66.67,75.0,4,4,1.75,47.37,52.63,1.33,1.0,1.5,2.26,1.37,1.68,0
2022-10-09,SP1,13:00,Valladolid,Betis,D,D,2022/2023,50.0,25.0,1,3,0.25,47.37,47.37,1.0,0.75,1.0,1.88,1.11,1.99,0
2022-10-19,SP1,18:00,Cadiz,Betis,D,D,2022/2023,40.0,60.0,3,3,0.4,47.37,31.58,0.8,0.6,2.0,2.35,1.0,1.67,0
2022-10-30,SP1,20:00,Sociedad,Betis,A,D,2022/2023,20.0,20.0,4,7,1.0,47.37,31.58,0.6,0.6,0.8,2.41,1.37,1.64,0
2022-11-10,SP1,19:00,Valencia,Betis,H,D,2022/2023,20.0,80.0,1,7,1.8,47.37,47.37,0.8,0.4,1.0,2.19,1.42,1.75,1
2023-01-08,SP1,15:15,Vallecano,Betis,A,A,2022/2023,40.0,60.0,3,3,1.8,47.37,63.16,0.8,0.8,1.0,2.54,1.47,1.64,1
2023-01-21,SP1,15:15,Espanol,Betis,H,H,2022/2023,40.0,40.0,4,2,1.2,47.37,63.16,1.0,0.8,1.0,2.6,1.42,1.55,0
2023-01-28,SP1,20:00,Getafe,Betis,A,D,2022/2023,40.0,40.0,2,1,1.0,47.37,42.11,1.0,1.0,1.0,3.25,1.11,1.38,0
2023-02-11,SP1,15:15,Almeria,Betis,A,A,2022/2023,60.0,40.0,7,9,1.4,47.37,57.89,1.4,1.2,1.4,2.16,1.53,1.79,1
2023-02-24,SP1,20:00,Elche,Betis,A,H,2022/2023,60.0,40.0,9,2,1.2,47.37,36.84,1.2,1.8,1.4,2.16,0.95,1.81,1
2023-03-12,SP1,17:30,Villarreal,Betis,D,A,2022/2023,40.0,20.0,3,4,0.8,47.37,52.63,1.2,1.6,0.8,1.83,1.89,2.05,0
2023-04-02,SP1,20:00,Ath Madrid,Betis,H,D,2022/2023,40.0,40.0,2,7,2.4,47.37,57.89,1.2,1.6,0.4,2.12,2.16,1.9,0
2023-04-22,SP1,13:00,Osasuna,Betis,H,H,2022/2023,60.0,60.0,6,5,1.0,47.37,47.37,1.8,1.8,1.6,2.56,1.26,1.57,1
2023-04-29,SP1,20:00,Barcelona,Betis,H,H,2022/2023,60.0,40.0,1,8,1.6,47.37,47.37,2.2,1.2,0.2,1.67,1.95,2.37,1
2023-05-04,SP1,21:00,Ath Bilbao,Betis,A,A,2022/2023,40.0,0.0,2,6,0.4,47.37,31.58,1.8,0.8,0.6,2.17,1.16,1.77,0
2023-05-21,SP1,20:00,Sevilla,Betis,D,D,2022/2023,40.0,60.0,0,4,1.4,47.37,52.63,1.6,0.6,1.4,2.02,1.26,1.9,0
2023-05-28,SP1,18:00,Girona,Betis,A,H,2022/2023,60.0,80.0,7,3,2.0,47.37,63.16,1.6,1.0,1.4,2.04,1.84,1.86,1
2023-08-13,SP1,18:30,Villarreal,Betis,A,A,2023/2024,100.0,100.0,5,5,1.0,42.11,73.68,1.0,2.0,2.0,1.78,1.89,2.13,1
2023-08-27,SP1,20:30,Ath Bilbao,Betis,H,H,2023/2024,100.0,50.0,3,6,2.0,42.11,57.89,2.5,2.0,2.0,2.29,2.21,1.7,1
2023-09-16,SP1,20:00,Barcelona,Betis,H,H,2023/2024,100.0,50.0,2,9,3.5,42.11,57.89,3.33,1.33,0.0,1.55,2.26,2.7,1
2023-09-28,SP1,18:00,Granada,Betis,D,D,2023/2024,75.0,50.0,3,7,1.5,42.11,47.37,2.75,1.25,2.25,2.0,1.26,1.89,0
2023-10-08,SP1,17:30,Alaves,Betis,D,D,2023/2024,60.0,20.0,2,5,1.2,42.11,26.32,2.4,1.2,1.6,2.35,1.21,1.68,0
2023-10-21,SP1,15:15,Getafe,Betis,D,D,2023/2024,40.0,20.0,3,4,1.0,42.11,31.58,2.4,1.0,0.6,2.47,1.05,1.61,0
2023-11-12,SP1,17:30,Sevilla,Betis,D,D,2023/2024,20.0,40.0,6,4,2.0,42.11,57.89,1.8,0.8,1.0,1.99,1.42,1.94,0
2023-12-03,SP1,15:15,Almeria,Betis,D,D,2023/2024,0.0,80.0,2,8,1.4,42.11,68.42,0.8,0.8,2.0,1.82,1.16,2.17,0
2023-12-17,SP1,15:15,Sociedad,Betis,D,D,2023/2024,0.0,40.0,3,4,1.2,42.11,31.58,0.6,0.6,0.4,2.06,1.37,1.87,0
2024-01-03,SP1,18:15,Celta,Betis,H,D,2023/2024,20.0,40.0,3,6,1.0,42.11,42.11,0.8,0.6,1.2,2.24,1.11,1.79,1
2024-01-27,SP1,20:00,Mallorca,Betis,A,A,2023/2024,20.0,20.0,2,1,1.0,42.11,26.32,0.6,0.6,0.8,2.56,0.89,1.55,0
2024-02-09,SP1,20:00,Cadiz,Betis,A,A,2023/2024,20.0,20.0,5,5,0.4,42.11,26.32,0.4,0.8,1.4,2.74,0.84,1.5,0
2024-03-03,SP1,15:15,Ath Madrid,Betis,H,H,2023/2024,40.0,60.0,6,12,2.4,42.11,78.95,0.8,1.0,0.4,1.87,2.21,2.05,1
2024-03-17,SP1,17:30,Vallecano,Betis,H,H,2023/2024,40.0,20.0,1,4,1.0,42.11,36.84,1.2,1.0,1.2,2.5,0.95,1.59,0
2024-03-31,SP1,15:15,Girona,Betis,H,D,2023/2024,40.0,60.0,4,5,2.6,42.11,68.42,1.4,1.2,0.6,1.71,2.79,2.27,1
2024-04-20,SP1,17:30,Valencia,Betis,A,A,2023/2024,60.0,40.0,6,5,0.8,42.11,36.84,1.6,1.4,0.8,2.74,1.05,1.53,1
2024-05-05,SP1,13:00,Osasuna,Betis,A,A,2023/2024,60.0,20.0,4,2,1.0,42.11,26.32,1.6,1.4,1.4,2.41,1.0,1.63,0
2024-05-16,SP1,18:30,Las Palmas,Betis,D,D,2023/2024,60.0,20.0,4,9,0.4,42.11,31.58,1.6,1.6,1.8,2.23,1.05,1.74,1
2024-05-25,SP1,20:00,Real Madrid,Betis,D,D,2023/2024,60.0,60.0,3,5,2.6,42.11,57.89,1.2,1.6,0.4,1.36,2.53,3.43,0
2024-08-25,SP1,18:15,Alaves,Betis,D,D,2024/2025,0.0,0.0,3,1,0.0,52.63,15.79,0.0,0.0,0.0,2.89,0.74,1.46,0
2024-09-01,SP1,20:30,Real Madrid,Betis,H,D,2024/2025,0.0,50.0,2,8,2.5,52.63,63.16,1.0,0.0,0.0,1.61,2.37,2.54,0
2024-09-26,SP1,18:00,Las Palmas,Betis,D,D,2024/2025,0.0,50.0,5,2,1.5,52.63,47.37,1.0,0.33,1.75,2.07,1.11,1.82,0
2024-10-06,SP1,17:30,Sevilla,Betis,H,D,2024/2025,0.0,40.0,3,5,1.0,52.63,26.32,1.0,0.25,1.0,2.25,0.89,1.71,0
2024-10-19,SP1,15:15,Osasuna,Betis,A,A,2024/2025,20.0,80.0,7,6,2.2,52.63,57.89,1.0,0.6,1.4,2.4,1.74,1.62,1
2024-11-03,SP1,20:00,Ath Bilbao,Betis,D,D,2024/2025,20.0,40.0,4,8,1.8,52.63,36.84,1.2,0.8,1.0,2.23,1.68,1.77,0
2024-11-23,SP1,13:00,Valencia,Betis,H,D,2024/2025,40.0,40.0,3,5,1.8,52.63,47.37,1.6,1.2,1.2,2.66,1.37,1.54,1
2024-12-01,SP1,20:00,Sociedad,Betis,H,H,2024/2025,40.0,20.0,2,1,1.4,52.63,42.11,1.8,1.0,0.6,2.36,1.05,1.67,0
2024-12-15,SP1,17:30,Villarreal,Betis,A,A,2024/2025,60.0,80.0,4,4,2.0,52.63,73.68,1.8,1.4,1.2,1.75,2.26,2.24,1
2025-01-11,SP1,15:15,Valladolid,Betis,H,D,2024/2025,40.0,40.0,3,1,0.8,52.63,47.37,1.8,1.0,1.6,2.15,0.58,1.75,0
2025-01-25,SP1,13:00,Mallorca,Betis,A,D,2024/2025,40.0,60.0,3,3,1.0,52.63,47.37,1.6,1.0,1.8,2.81,1.05,1.48,0
2025-02-08,SP1,13:00,Celta,Betis,H,A,2024/2025,40.0,60.0,5,6,2.0,52.63,57.89,1.4,1.0,1.2,2.03,1.68,1.87,1
2025-02-23,SP1,17:30,Getafe,Betis,A,A,2024/2025,60.0,20.0,6,4,0.6,52.63,26.32,1.2,1.4,0.8,3.2,0.79,1.4,1
2025-03-16,SP1,13:00,Leganes,Betis,A,H,2024/2025,60.0,40.0,6,4,1.4,52.63,47.37,1.4,1.6,1.4,2.35,1.21,1.66,1
2025-04-05,SP1,20:00,Barcelona,Betis,D,D,2024/2025,60.0,60.0,2,5,2.6,52.63,68.42,1.4,1.8,0.4,1.37,2.74,3.23,0
2025-04-21,SP1,20:00,Girona,Betis,A,A,2024/2025,80.0,60.0,9,5,1.0,52.63,68.42,1.6,2.2,1.8,1.9,1.42,2.0,1
2025-05-04,SP1,17:30,Espanol,Betis,A,H,2024/2025,80.0,20.0,10,5,1.0,52.63,36.84,1.2,2.2,1.0,2.13,1.21,1.77,1
2025-05-15,SP1,18:00,Vallecano,Betis,D,H,2024/2025,80.0,60.0,3,6,1.2,52.63,52.63,1.4,2.2,1.8,2.0,1.26,1.88,1
2025-05-18,SP1,18:00,Ath Madrid,Betis,H,H,2024/2025,80.0,100.0,7,11,3.4,52.63,52.63,1.8,1.8,1.4,1.68,2.21,2.29,1
2022-08-20,SP1,16:30,Osasuna,Cadiz,H,H,2022/2023,0.0,50.0,2,3,2.0,26.32,47.37,2.0,0.0,0.5,2.56,1.26,1.55,0
2022-09-02,SP1,20:00,Celta,Cadiz,H,D,2022/2023,50.0,100.0,0,5,2.0,26.32,52.63,2.5,0.0,2.0,2.48,1.37,1.6,1
2022-09-16,SP1,20:00,Valladolid,Cadiz,A,D,2022/2023,33.33,33.33,1,6,0.33,26.32,47.37,1.67,0.33,1.33,2.41,1.11,1.67,0
2022-10-15,SP1,13:00,Girona,Cadiz,D,D,2022/2023,25.0,60.0,2,6,1.8,26.32,63.16,1.5,0.5,1.8,2.58,1.84,1.57,0
2022-10-22,SP1,13:00,Vallecano,Cadiz,H,H,2022/2023,40.0,60.0,0,11,1.8,26.32,63.16,2.2,0.6,1.0,2.49,1.47,1.6,1
2022-11-05,SP1,13:00,Getafe,Cadiz,D,D,2022/2023,40.0,60.0,4,2,1.2,26.32,42.11,1.8,0.6,1.4,3.24,1.11,1.39,0
2022-11-10,SP1,20:30,Real Madrid,Cadiz,H,H,2022/2023,40.0,60.0,5,5,2.0,26.32,57.89,1.6,0.8,1.0,1.55,2.32,2.62,1
2023-01-06,SP1,20:00,Valencia,Cadiz,A,A,2022/2023,40.0,60.0,2,2,1.2,26.32,47.37,1.6,0.8,1.2,1.99,1.42,1.91,0
2023-01-21,SP1,20:00,Sevilla,Cadiz,H,D,2022/2023,40.0,40.0,1,9,1.0,26.32,52.63,1.6,0.6,1.0,2.35,1.26,1.65,0
2023-02-03,SP1,20:00,Ath Bilbao,Cadiz,H,H,2022/2023,40.0,40.0,3,9,1.6,26.32,31.58,1.4,0.6,0.6,2.19,1.16,1.77,1
2023-02-19,SP1,20:00,Barcelona,Cadiz,H,H,2022/2023,40.0,20.0,4,5,1.8,26.32,47.37,1.8,0.6,0.2,1.69,1.95,2.38,0
2023-03-03,SP1,20:00,Sociedad,Cadiz,D,D,2022/2023,20.0,20.0,2,3,1.2,26.32,31.58,1.4,0.4,0.6,2.53,1.37,1.57,0
